,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,Depth_lag_1,GR_lag_1,ILD_log10_lag_1,DeltaPHI_lag_1,PHIND_lag_1,PE_lag_1,NM_M_lag_1,RELPOS_lag_1,Depth_lead_1,GR_lead_1,ILD_log10_lead_1,DeltaPHI_lead_1,PHIND_lead_1,PE_lead_1,NM_M_lead_1,RELPOS_lead_1,a1,b1,b2,b3,b4,b5,lm,sh,Facies
659,3074.0,47.914,0.033,4.815,20.915,2.848,2,0.321,0.5,1.176,-0.009,-0.25,0.83,0.033,0.0,-0.036,-0.5,-3.682,-0.007,0.33,0.16,-0.142,0.0,0.035,0,0,1,0,0,0,1,0,7.0
660,3074.5,51.596,0.04,4.485,20.755,2.99,2,0.286,0.5,3.682,0.007,-0.33,-0.16,0.142,0.0,-0.035,-0.5,-11.294,-0.062,0.065,3.735,-0.484,0.0,0.036,0,0,1,0,0,0,1,0,7.0
661,3075.0,62.89,0.102,4.42,17.02,3.474,2,0.25,0.5,11.294,0.062,-0.065,-3.735,0.484,0.0,-0.036,-0.5,-17.49,-0.118,0.465,4.055,-0.593,0.0,0.036,0,0,1,0,0,0,1,0,7.0
662,3075.5,80.38,0.22,3.955,12.965,4.067,2,0.214,0.5,17.49,0.118,-0.465,-4.055,0.593,0.0,-0.036,-0.5,-25.345,-0.127,1.535,5.635,-0.204,0.0,0.035,0,0,1,0,0,0,1,0,7.0
663,3076.0,105.725,0.347,2.42,7.33,4.271,2,0.179,0.5,25.345,0.127,-1.535,-5.635,0.204,0.0,-0.035,-0.5,-25.344,-0.177,0.765,1.975,0.433,0.0,0.036,0,0,1,0,0,0,1,0,8.0
664,3076.5,131.069,0.524,1.655,5.355,3.838,2,0.143,0.5,25.344,0.177,-0.765,-1.975,-0.433,0.0,-0.036,-0.5,-13.949,-0.112,2.56,-1.78,0.635,0.0,0.036,0,0,1,0,0,0,1,0,6.0
665,3077.0,145.018,0.636,-0.905,7.135,3.203,2,0.107,0.5,13.949,0.112,-2.56,1.78,-0.635,0.0,-0.036,-0.5,13.642,-0.09,1.035,-5.125,0.387,0.0,0.036,0,0,1,0,0,0,1,0,6.0
666,3077.5,131.376,0.726,-1.94,12.26,2.816,2,0.071,0.5,-13.642,0.09,-1.035,5.125,-0.387,0.0,-0.036,-0.5,21.166,-0.066,-2.21,-1.88,0.138,0.0,0.035,0,0,1,0,0,0,1,0,8.0
667,3078.0,110.21,0.792,0.27,14.14,2.678,2,0.036,0.5,-21.166,0.066,2.21,1.88,-0.138,0.0,-0.035,-0.5,21.165,-0.034,-2.87,0.44,-0.095,1.0,-0.964,0,0,0,1,0,0,0,1,3.0
668,3078.5,89.045,0.826,3.14,13.7,2.773,1,1.0,0.5,-21.165,0.034,2.87,-0.44,0.095,-1.0,0.964,-0.5,15.238,0.018,-1.655,1.845,-0.598,0.0,0.056,0,0,0,1,0,0,0,1,3.0
669,3079.0,73.807,0.808,4.795,11.855,3.371,1,0.944,0.5,-15.238,-0.018,1.655,-1.845,0.598,0.0,-0.056,-0.5,0.649,0.027,0.04,0.95,-0.122,0.0,0.055,0,0,0,1,0,0,0,1,2.0
670,3079.5,73.158,0.781,4.755,10.905,3.493,1,0.889,0.5,-0.649,-0.027,-0.04,-0.95,0.122,0.0,-0.055,-0.5,-0.037,0.018,0.78,0.7,0.061,0.0,0.056,0,0,0,1,0,0,0,1,2.0
671,3080.0,73.195,0.763,3.975,10.205,3.432,1,0.833,0.5,0.037,-0.018,-0.78,-0.7,-0.061,0.0,-0.056,-0.5,0.87,0.015,0.295,0.205,0.045,0.0,0.055,0,0,0,1,0,0,0,1,2.0
672,3080.5,72.325,0.748,3.68,10.0,3.387,1,0.778,0.5,-0.87,-0.015,-0.295,-0.205,-0.045,0.0,-0.055,-0.5,1.104,0.006,0.35,0.31,0.013,0.0,0.056,0,0,0,1,0,0,0,1,2.0
673,3081.0,71.221,0.742,3.33,9.69,3.374,1,0.722,0.5,-1.104,-0.006,-0.35,-0.31,-0.013,0.0,-0.056,-0.5,0.658,0.0,0.57,0.44,0.045,0.0,0.055,0,0,0,1,0,0,0,1,2.0
674,3081.5,70.563,0.742,2.76,9.25,3.329,1,0.667,0.5,-0.658,0.0,-0.57,-0.44,-0.045,0.0,-0.055,-0.5,-0.956,0.009,1.01,-0.79,0.184,0.0,0.056,0,0,0,1,0,0,0,1,2.0
675,3082.0,71.519,0.733,1.75,10.04,3.145,1,0.611,0.5,0.956,-0.009,-1.01,0.79,-0.184,0.0,-0.056,-0.5,-2.543,0.011,-0.57,-2.6,0.2,0.0,0.055,0,0,0,1,0,0,0,1,2.0
676,3082.5,74.062,0.722,2.32,12.64,2.945,1,0.556,0.5,2.543,-0.011,0.57,2.6,-0.2,0.0,-0.055,-0.5,-2.999,0.012,-0.445,-2.415,0.169,0.0,0.056,0,0,0,1,0,0,0,1,2.0
677,3083.0,77.061,0.71,2.765,15.055,2.776,1,0.5,0.5,2.999,-0.012,0.445,2.415,-0.169,0.0,-0.056,-0.5,-1.632,0.015,-0.275,-0.605,-0.017,0.0,0.056,0,0,0,1,0,0,0,1,2.0
678,3083.5,78.693,0.695,3.04,15.66,2.793,1,0.444,0.5,1.632,-0.015,0.275,0.605,0.017,0.0,-0.056,-0.5,-0.499,0.012,0.535,1.585,-0.158,0.0,0.055,0,0,0,1,0,0,0,1,2.0
679,3084.0,79.192,0.683,2.505,14.075,2.951,1,0.389,0.5,0.499,-0.012,-0.535,-1.585,0.158,0.0,-0.055,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,2.0
680,3084.5,79.192,0.683,2.505,14.075,2.951,1,0.389,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.193,0.021,0.11,1.74,-0.033,0.0,0.056,0,0,0,1,0,0,0,1,2.0
681,3085.0,78.999,0.662,2.395,12.335,2.984,1,0.333,0.5,-0.193,-0.021,-0.11,-1.74,0.033,0.0,-0.056,-0.5,0.885,0.022,0.0,1.24,0.075,0.0,0.055,0,0,0,1,0,0,0,1,2.0
682,3085.5,78.114,0.64,2.395,11.095,2.909,1,0.278,0.5,-0.885,-0.022,0.0,-1.24,-0.075,0.0,-0.055,-0.5,0.868,0.015,-0.31,-0.98,0.201,0.0,0.056,0,0,0,1,0,0,0,1,2.0
683,3086.0,77.246,0.625,2.705,12.075,2.708,1,0.222,0.5,-0.868,-0.015,0.31,0.98,-0.201,0.0,-0.056,-0.5,0.877,0.005,0.4,-3.54,0.107,0.0,0.055,0,0,0,1,0,0,0,1,2.0
684,3086.5,76.369,0.62,2.305,15.615,2.601,1,0.167,0.5,-0.877,-0.005,-0.4,3.54,-0.107,0.0,-0.055,-0.5,4.068,-0.013,1.325,-5.655,-0.158,0.0,0.056,0,0,0,1,0,0,0,1,2.0
685,3087.0,72.301,0.633,0.98,21.27,2.759,1,0.111,0.5,-4.068,0.013,-1.325,5.655,0.158,0.0,-0.056,-0.5,11.194,-0.034,2.72,0.06,-1.09,0.0,0.055,0,0,0,1,0,0,0,1,3.0
686,3087.5,61.107,0.667,-1.74,21.21,3.849,1,0.056,0.5,-11.194,0.034,-2.72,-0.06,1.09,0.0,-0.055,-0.5,19.958,-0.013,0.555,2.335,-1.005,-1.0,-0.944,0,0,0,1,0,0,0,1,3.0
687,3088.0,41.149,0.68,-2.295,18.875,4.854,2,1.0,0.5,-19.958,0.013,-0.555,-2.335,1.005,1.0,0.944,-0.5,12.73,-0.006,-1.375,4.335,-0.182,0.0,0.062,0,0,0,1,0,0,1,0,8.0
688,3088.5,28.419,0.686,-0.92,14.54,5.036,2,0.938,0.5,-12.73,0.006,1.375,-4.335,0.182,0.0,-0.062,-0.5,5.892,-0.001,-1.28,4.3,-0.008,0.0,0.063,0,0,0,1,0,0,1,0,8.0
689,3089.0,22.527,0.687,0.36,10.24,5.044,2,0.875,0.5,-5.892,0.001,1.28,-4.3,0.008,0.0,-0.063,-0.5,4.068,0.003,-1.91,2.08,0.113,0.0,0.062,0,0,0,1,0,0,1,0,8.0
690,3089.5,18.459,0.684,2.27,8.16,4.931,2,0.813,0.5,-4.068,-0.003,1.91,-2.08,-0.113,0.0,-0.062,-0.5,1.114,0.005,-0.4,-0.07,0.384,0.0,0.063,0,0,0,1,0,0,1,0,8.0
691,3090.0,17.345,0.679,2.67,8.23,4.547,2,0.75,0.5,-1.114,-0.005,0.4,0.07,-0.384,0.0,-0.063,-0.5,-0.272,0.003,-0.185,-0.495,0.219,0.0,0.062,0,0,0,1,0,0,1,0,8.0
692,3090.5,17.617,0.676,2.855,8.725,4.328,2,0.688,0.5,0.272,-0.003,0.185,0.495,-0.219,0.0,-0.062,-0.5,-1.675,0.012,0.16,-0.74,0.029,0.0,0.063,0,0,0,1,0,0,1,0,8.0
693,3091.0,19.292,0.664,2.695,9.465,4.299,2,0.625,0.5,1.675,-0.012,-0.16,0.74,-0.029,0.0,-0.063,-0.5,-2.28,0.009,0.16,-0.24,-0.002,0.0,0.062,0,0,0,1,0,0,1,0,8.0
694,3091.5,21.572,0.655,2.535,9.705,4.301,2,0.563,0.5,2.28,-0.009,-0.16,0.24,0.002,0.0,-0.062,-0.5,-1.403,0.002,0.585,0.495,-0.018,0.0,0.063,0,0,0,1,0,0,1,0,8.0
695,3092.0,22.975,0.653,1.95,9.21,4.319,2,0.5,0.5,1.403,-0.002,-0.585,-0.495,0.018,0.0,-0.063,-0.5,-0.947,0.003,0.61,0.62,0.014,0.0,0.062,0,0,0,1,0,0,1,0,8.0
696,3092.5,23.922,0.65,1.34,8.59,4.305,2,0.438,0.5,0.947,-0.003,-0.61,-0.62,-0.014,0.0,-0.062,-0.5,-0.947,-0.007,0.71,1.17,0.014,0.0,0.063,0,0,0,1,0,0,1,0,8.0
697,3093.0,24.869,0.657,0.63,7.42,4.291,2,0.375,0.5,0.947,0.007,-0.71,-1.17,-0.014,0.0,-0.063,-0.5,-2.771,-0.012,0.21,1.4,0.075,0.0,0.062,0,0,0,1,0,0,1,0,8.0
698,3093.5,27.64,0.669,0.42,6.02,4.216,2,0.313,0.5,2.771,0.012,-0.21,-1.4,-0.075,0.0,-0.062,-0.5,-6.418,-0.001,-0.02,1.62,0.107,0.0,0.063,0,0,0,1,0,0,1,0,8.0
699,3094.0,34.058,0.67,0.44,4.4,4.109,2,0.25,0.5,6.418,0.001,0.02,-1.62,-0.107,0.0,-0.063,-0.5,-7.431,0.018,-0.67,0.37,0.294,0.0,0.062,0,0,0,1,0,0,1,0,6.0
700,3094.5,41.489,0.652,1.11,4.03,3.815,2,0.188,0.5,7.431,-0.018,0.67,-0.37,-0.294,0.0,-0.062,-0.5,-9.746,0.021,-0.62,-1.16,0.371,0.0,0.063,0,0,0,1,0,0,1,0,6.0
701,3095.0,51.235,0.631,1.73,5.19,3.444,2,0.125,0.5,9.746,-0.021,0.62,1.16,-0.371,0.0,-0.063,-0.5,-4.366,0.021,-0.69,-2.63,0.298,0.0,0.062,0,0,0,1,0,0,1,0,6.0
702,3095.5,55.601,0.61,2.42,7.82,3.146,2,0.063,0.5,4.366,-0.021,0.69,2.63,-0.298,0.0,-0.062,-0.5,-3.911,0.009,-1.295,-2.555,0.211,1.0,-0.937,0,0,0,0,1,0,0,1,2.0
703,3096.0,59.512,0.601,3.715,10.375,2.935,1,1.0,0.5,3.911,-0.009,1.295,2.555,-0.211,-1.0,0.937,-0.5,-2.543,0.003,-0.415,-1.635,0.091,0.0,0.05,0,0,0,0,1,0,0,1,2.0
704,3096.5,62.055,0.598,4.13,12.01,2.844,1,0.95,0.5,2.543,-0.003,0.415,1.635,-0.091,0.0,-0.05,-0.5,-2.315,0.006,0.3,-0.14,0.076,0.0,0.05,0,0,0,0,1,0,0,1,2.0
705,3097.0,64.37,0.592,3.83,12.15,2.768,1,0.9,0.5,2.315,-0.006,-0.3,0.14,-0.076,0.0,-0.05,-0.5,-1.403,0.005,0.51,0.84,0.06,0.0,0.05,0,0,0,0,1,0,0,1,2.0
706,3097.5,65.773,0.587,3.32,11.31,2.708,1,0.85,0.5,1.403,-0.005,-0.51,-0.84,-0.06,0.0,-0.05,-0.5,-0.263,-0.006,0.685,1.415,0.045,0.0,0.05,0,0,0,0,1,0,0,1,2.0
707,3098.0,66.036,0.593,2.635,9.895,2.663,1,0.8,0.5,0.263,0.006,-0.685,-1.415,-0.045,0.0,-0.05,-0.5,1.324,-0.004,-0.015,0.575,0.047,0.0,0.05,0,0,0,0,1,0,0,1,2.0
708,3098.5,64.712,0.597,2.65,9.32,2.616,1,0.75,0.5,-1.324,0.004,0.015,-0.575,-0.047,0.0,-0.05,-0.5,0.673,-0.003,0.105,0.545,0.013,0.0,0.05,0,0,0,0,1,0,0,1,2.0
709,3099.0,64.039,0.6,2.545,8.775,2.603,1,0.7,0.5,-0.673,0.003,-0.105,-0.545,-0.013,0.0,-0.05,-0.5,-0.293,-0.01,-0.025,0.085,0.014,0.0,0.05,0,0,0,0,1,0,0,1,2.0
710,3099.5,64.332,0.61,2.57,8.69,2.589,1,0.65,0.5,0.293,0.01,0.025,-0.085,-0.014,0.0,-0.05,-0.5,-3.915,0.009,0.025,-0.415,0.058,0.0,0.05,0,0,0,0,1,0,0,1,2.0
711,3100.0,68.247,0.601,2.545,9.105,2.531,1,0.6,0.5,3.915,-0.009,-0.025,0.415,-0.058,0.0,-0.05,-0.5,-7.562,0.018,-0.445,-1.525,0.045,0.0,0.05,0,0,0,0,1,0,0,1,2.0
712,3100.5,75.809,0.583,2.99,10.63,2.486,1,0.55,0.5,7.562,-0.018,0.445,1.525,-0.045,0.0,-0.05,-0.5,-8.93,0.024,-0.7,-1.79,-0.002,0.0,0.05,0,0,0,0,1,0,0,1,2.0
713,3101.0,84.739,0.559,3.69,12.42,2.488,1,0.5,0.5,8.93,-0.024,0.7,1.79,0.002,0.0,-0.05,-0.5,-11.029,0.018,-0.905,-2.355,-0.032,0.0,0.05,0,0,0,0,1,0,0,1,2.0
714,3101.5,95.768,0.541,4.595,14.775,2.52,1,0.45,0.5,11.029,-0.018,0.905,2.355,0.032,0.0,-0.05,-0.5,1.593,0.012,0.02,-0.69,-0.08,0.0,0.05,0,0,0,0,1,0,0,1,2.0
715,3102.0,94.175,0.529,4.575,15.465,2.6,1,0.4,0.5,-1.593,-0.012,-0.02,0.69,0.08,0.0,-0.05,-0.5,4.748,0.0,0.0,-0.09,-0.188,0.0,0.05,0,0,0,0,1,0,0,1,2.0
716,3102.5,89.427,0.529,4.575,15.555,2.788,1,0.35,0.5,-4.748,0.0,0.0,0.09,0.188,0.0,-0.05,-0.5,4.519,0.002,0.225,1.285,-0.36,0.0,0.05,0,0,0,0,1,0,0,1,2.0
717,3103.0,84.908,0.527,4.35,14.27,3.148,1,0.3,0.5,-4.519,-0.002,-0.225,-1.285,0.36,0.0,-0.05,-0.5,3.608,-0.003,1.18,2.45,0.045,0.0,0.05,0,0,0,0,1,0,0,1,2.0
718,3103.5,81.3,0.53,3.17,11.82,3.103,1,0.25,0.5,-3.608,0.003,-1.18,-2.45,-0.045,0.0,-0.05,-0.5,-0.951,-0.004,1.33,0.97,0.412,0.0,0.05,0,0,0,0,1,0,0,1,2.0
719,3104.0,82.251,0.534,1.84,10.85,2.691,1,0.2,0.5,0.951,0.004,-1.33,-0.97,-0.412,0.0,-0.05,-0.5,-0.952,-0.034,1.72,-5.36,0.456,0.0,0.05,0,0,0,0,1,0,0,1,2.0
720,3104.5,83.203,0.568,0.12,16.21,2.235,1,0.15,0.5,0.952,0.034,-1.72,5.36,-0.456,0.0,-0.05,-0.5,0.315,-0.079,0.425,-8.015,0.122,0.0,0.05,0,0,0,0,1,0,0,1,2.0
721,3105.0,82.888,0.647,-0.305,24.225,2.113,1,0.1,0.5,-0.315,0.079,-0.425,8.015,-0.122,0.0,-0.05,-0.5,12.362,-0.084,3.17,-7.11,-0.188,0.0,0.05,0,0,0,0,1,0,0,1,3.0
722,3105.5,70.526,0.731,-3.475,31.335,2.301,1,0.05,0.5,-12.362,0.084,-3.17,7.11,0.188,0.0,-0.05,-0.5,10.668,-0.062,-0.89,5.51,-1.028,-1.0,-0.95,0,0,0,0,1,0,1,0,8.0
723,3106.0,59.858,0.793,-2.585,25.825,3.329,2,1.0,0.5,-10.668,0.062,0.89,-5.51,1.028,1.0,0.95,-0.5,15.925,-0.022,-0.16,7.24,-0.904,0.0,0.056,0,0,0,0,1,0,1,0,8.0
724,3106.5,43.933,0.815,-2.425,18.585,4.233,2,0.944,0.5,-15.925,0.022,0.16,-7.24,0.904,0.0,-0.056,-0.5,13.41,-0.013,-1.92,5.15,-0.297,0.0,0.055,0,0,0,0,1,0,1,0,8.0
725,3107.0,30.523,0.828,-0.505,13.435,4.53,2,0.889,0.5,-13.41,0.013,1.92,-5.15,0.297,0.0,-0.055,-0.5,9.079,-0.039,0.325,5.685,-0.204,0.0,0.056,0,0,0,0,1,0,1,0,8.0
726,3107.5,21.444,0.867,-0.83,7.75,4.734,2,0.833,0.5,-9.079,0.039,-0.325,-5.685,0.204,0.0,-0.056,-0.5,2.924,-0.081,-1.33,2.45,-0.126,0.0,0.055,0,0,0,0,1,0,1,0,8.0
727,3108.0,18.52,0.948,0.5,5.3,4.86,2,0.778,0.5,-2.924,0.081,1.33,-2.45,0.126,0.0,-0.055,-0.5,-2.148,-0.086,-0.225,0.645,-0.126,0.0,0.056,0,0,0,0,1,0,1,0,8.0
728,3108.5,20.668,1.034,0.725,4.655,4.986,2,0.722,0.5,2.148,0.086,0.225,-0.645,0.126,0.0,-0.056,-0.5,-2.728,-0.043,-0.22,0.6,0.014,0.0,0.055,0,0,0,0,1,0,1,0,8.0
729,3109.0,23.396,1.077,0.945,4.055,4.972,2,0.667,0.5,2.728,0.043,0.22,-0.6,-0.014,0.0,-0.055,-0.5,-2.32,-0.035,-0.055,0.675,-0.002,0.0,0.056,0,0,0,0,1,0,1,0,8.0
730,3109.5,25.716,1.112,1.0,3.38,4.974,2,0.611,0.5,2.32,0.035,0.055,-0.675,0.002,0.0,-0.056,-0.5,-2.319,-0.019,-0.335,1.255,-0.017,0.0,0.055,0,0,0,0,1,0,1,0,8.0
731,3110.0,28.035,1.131,1.335,2.125,4.991,2,0.556,0.5,2.319,0.019,0.335,-1.255,0.017,0.0,-0.055,-0.5,-3.459,0.003,-0.23,0.27,-0.033,0.0,0.056,0,0,0,0,1,0,1,0,8.0
732,3110.5,31.494,1.128,1.565,1.855,5.024,2,0.5,0.5,3.459,-0.003,0.23,-0.27,0.033,0.0,-0.056,-0.5,-11.249,-0.017,0.825,-1.065,0.028,0.0,0.111,0,0,0,0,1,0,1,0,8.0
733,3111.0,42.743,1.145,0.74,2.92,4.996,2,0.389,0.5,11.249,0.017,-0.825,1.065,-0.028,0.0,-0.111,-0.5,-4.278,-0.013,0.325,0.105,0.122,0.0,0.056,0,0,0,0,1,0,1,0,6.0
734,3111.5,47.021,1.158,0.415,2.815,4.874,2,0.333,0.5,4.278,0.013,-0.325,-0.105,-0.122,0.0,-0.056,-0.5,-2.422,0.0,0.15,0.34,0.154,0.0,0.055,0,0,0,0,1,0,1,0,6.0
735,3112.0,49.443,1.158,0.265,2.475,4.72,2,0.278,0.5,2.422,0.0,-0.15,-0.34,-0.154,0.0,-0.055,-0.5,1.1,0.086,0.09,0.45,0.285,0.0,0.056,0,0,0,0,1,0,1,0,6.0
736,3112.5,48.343,1.072,0.175,2.025,4.435,2,0.222,0.5,-1.1,-0.086,-0.09,-0.45,-0.285,0.0,-0.056,-0.5,1.1,0.079,-0.13,-0.3,0.365,0.0,0.055,0,0,0,0,1,0,1,0,6.0
737,3113.0,47.243,0.993,0.305,2.325,4.07,2,0.167,0.5,-1.1,-0.079,0.13,0.3,-0.365,0.0,-0.055,-0.5,-0.495,0.057,-0.32,-1.25,0.325,0.0,0.056,0,0,0,0,1,0,1,0,6.0
738,3113.5,47.738,0.936,0.625,3.575,3.745,2,0.111,0.5,0.495,-0.057,0.32,1.25,-0.325,0.0,-0.056,-0.5,-8.019,0.036,-2.235,-3.515,0.231,0.0,0.055,0,0,0,0,1,0,1,0,6.0
739,3114.0,55.757,0.9,2.86,7.09,3.514,2,0.056,0.5,8.019,-0.036,2.235,3.515,-0.231,0.0,-0.055,-0.5,-12.058,0.024,-1.485,-2.205,0.108,1.0,-0.944,0,0,0,0,0,1,0,1,2.0
740,3114.5,67.815,0.876,4.345,9.295,3.406,1,1.0,0.5,12.058,-0.024,1.485,2.205,-0.108,-1.0,0.944,-0.5,-1.089,0.024,-0.375,-0.275,-0.049,0.0,0.062,0,0,0,0,0,1,0,1,2.0
741,3115.0,68.904,0.852,4.72,9.57,3.455,1,0.938,0.5,1.089,-0.024,0.375,0.275,0.049,0.0,-0.062,-0.5,4.819,0.018,0.815,1.905,-0.11,0.0,0.063,0,0,0,0,0,1,0,1,2.0
742,3115.5,64.085,0.834,3.905,7.665,3.565,1,0.875,0.5,-4.819,-0.018,-0.815,-1.905,0.11,0.0,-0.063,-0.5,10.172,0.006,0.535,1.945,-0.08,0.0,0.062,0,0,0,0,0,1,0,1,2.0
743,3116.0,53.913,0.828,3.37,5.72,3.645,1,0.813,0.5,-10.172,-0.006,-0.535,-1.945,0.08,0.0,-0.062,-0.5,3.198,-0.013,0.705,1.255,0.03,0.0,0.063,0,0,0,0,0,1,0,1,2.0
744,3116.5,50.715,0.841,2.665,4.465,3.615,1,0.75,0.5,-3.198,0.013,-0.705,-1.255,-0.03,0.0,-0.063,-0.5,-0.505,-0.013,0.235,0.605,-0.099,0.0,0.062,0,0,0,0,0,1,0,1,2.0
745,3117.0,51.22,0.854,2.43,3.86,3.714,1,0.688,0.5,0.505,0.013,-0.235,-0.605,0.099,0.0,-0.062,-2.0,-14.77,0.06,-0.645,-3.125,0.214,0.0,0.25,0,0,0,0,0,1,0,1,2.0
746,3119.0,65.99,0.794,3.075,6.985,3.5,1,0.438,2.0,14.77,-0.06,0.645,3.125,-0.214,0.0,-0.25,-0.5,-8.335,0.03,1.59,-5.01,0.341,0.0,0.063,0,0,0,0,0,1,0,1,2.0
747,3119.5,74.325,0.764,1.485,11.995,3.159,1,0.375,0.5,8.335,-0.03,-1.59,5.01,-0.341,0.0,-0.063,-0.5,-2.902,0.046,0.39,-3.32,0.294,0.0,0.062,0,0,0,0,0,1,0,1,2.0
748,3120.0,77.227,0.718,1.095,15.315,2.865,1,0.313,0.5,2.902,-0.046,-0.39,3.32,-0.294,0.0,-0.062,-0.5,-1.636,0.031,-0.19,-2.59,0.169,0.0,0.063,0,0,0,0,0,1,0,1,2.0
749,3120.5,78.863,0.687,1.285,17.905,2.696,1,0.25,0.5,1.636,-0.031,0.19,2.59,-0.169,0.0,-0.063,-0.5,-0.267,0.018,-1.47,-1.42,0.045,0.0,0.062,0,0,0,0,0,1,0,1,3.0
750,3121.0,79.13,0.669,2.755,19.325,2.651,1,0.188,0.5,0.267,-0.018,1.47,1.42,-0.045,0.0,-0.062,-0.5,2.24,0.012,-1.795,-0.205,-0.02,0.0,0.063,0,0,0,0,0,1,0,1,3.0
751,3121.5,76.89,0.657,4.55,19.53,2.671,1,0.125,0.5,-2.24,-0.012,1.795,0.205,0.02,0.0,-0.063,-0.5,7.711,-0.035,-1.56,0.31,-0.443,0.0,0.062,0,0,0,0,0,1,0,1,3.0
752,3122.0,69.179,0.692,6.11,19.22,3.114,1,0.063,0.5,-7.711,0.035,1.56,-0.31,0.443,0.0,-0.062,-0.5,9.18,-0.04,1.49,3.03,-1.02,-1.0,-0.937,0,0,0,0,0,1,1,0,8.0
753,3122.5,59.999,0.732,4.62,16.19,4.134,2,1.0,0.5,-9.18,0.04,-1.49,-3.03,1.02,1.0,0.937,-0.5,18.087,-0.029,2.98,5.21,-0.592,0.0,0.017,0,0,0,0,0,1,1,0,8.0
754,3123.0,41.912,0.761,1.64,10.98,4.726,2,0.983,0.5,-18.087,0.029,-2.98,-5.21,0.592,0.0,-0.017,-0.5,15.69,-0.044,0.885,3.025,-0.173,0.0,0.017,0,0,0,0,0,1,1,0,8.0
755,3123.5,26.222,0.805,0.755,7.955,4.899,2,0.966,0.5,-15.69,0.044,-0.885,-3.025,0.173,0.0,-0.017,-0.5,3.607,-0.04,-0.825,1.935,0.045,0.0,0.018,0,0,0,0,0,1,1,0,8.0
756,3124.0,22.615,0.845,1.58,6.02,4.854,2,0.948,0.5,-3.607,0.04,0.825,-1.935,-0.045,0.0,-0.018,-0.5,1.785,-0.004,-0.39,1.63,0.076,0.0,0.017,0,0,0,0,0,1,1,0,8.0
757,3124.5,20.83,0.849,1.97,4.39,4.778,2,0.931,0.5,-1.785,0.004,0.39,-1.63,-0.076,0.0,-0.017,-0.5,-0.496,0.013,-0.8,0.0,0.123,0.0,0.017,0,0,0,0,0,1,1,0,8.0
758,3125.0,21.326,0.836,2.77,4.39,4.655,2,0.914,0.5,0.496,-0.013,0.8,0.0,-0.123,0.0,-0.017,-0.5,-2.319,0.111,-0.895,-0.795,0.247,0.0,0.017,0,0,0,0,0,1,1,0,8.0
759,3125.5,23.645,0.725,3.665,5.185,4.408,2,0.897,0.5,2.319,-0.111,0.895,0.795,-0.247,0.0,-0.017,-0.5,-5.375,0.138,-1.14,-2.27,0.438,0.0,0.018,0,0,0,0,0,1,1,0,8.0
760,3126.0,29.02,0.587,4.805,7.455,3.97,2,0.879,0.5,5.375,-0.138,1.14,2.27,-0.438,0.0,-0.018,-0.5,-6.568,0.126,-0.45,-4.16,0.364,0.0,0.017,0,0,0,0,0,1,1,0,8.0
761,3126.5,35.588,0.461,5.255,11.615,3.606,2,0.862,0.5,6.568,-0.126,0.45,4.16,-0.364,0.0,-0.017,-0.5,-3.915,0.136,-0.08,-6.78,0.297,0.0,0.017,0,0,0,0,0,1,1,0,7.0
762,3127.0,39.503,0.325,5.335,18.395,3.309,2,0.845,0.5,3.915,-0.136,0.08,6.78,-0.297,0.0,-0.017,-0.5,-1.636,0.086,0.79,-3.37,-0.033,0.0,0.017,0,0,0,0,0,1,1,0,7.0
763,3127.5,41.139,0.239,4.545,21.765,3.342,2,0.828,0.5,1.636,-0.086,-0.79,3.37,0.033,0.0,-0.017,-0.5,-0.723,0.055,1.775,0.225,-0.08,0.0,0.018,0,0,0,0,0,1,1,0,7.0
764,3128.0,41.862,0.184,2.77,21.54,3.422,2,0.81,0.5,0.723,-0.055,-1.775,-0.225,0.08,0.0,-0.018,-0.5,-0.724,0.015,2.79,2.54,-0.063,0.0,0.017,0,0,0,0,0,1,1,0,7.0
765,3128.5,42.586,0.169,-0.02,19.0,3.485,2,0.793,0.5,0.724,-0.015,-2.79,-2.54,0.063,0.0,-0.017,-0.5,-1.635,0.03,-2.445,0.095,0.107,0.0,0.017,0,0,0,0,0,1,1,0,9.0
766,3129.0,44.221,0.139,2.425,18.905,3.378,2,0.776,0.5,1.635,-0.03,2.445,-0.095,-0.107,0.0,-0.017,-0.5,-3.174,0.018,-1.275,-1.135,0.169,0.0,0.017,0,0,0,0,0,1,1,0,9.0
767,3129.5,47.395,0.121,3.7,20.04,3.209,2,0.759,0.5,3.174,-0.018,1.275,1.135,-0.169,0.0,-0.017,-0.5,-7.401,0.018,-0.89,-2.83,0.076,0.0,0.018,0,0,0,0,0,1,1,0,9.0
768,3130.0,54.796,0.103,4.59,22.87,3.133,2,0.741,0.5,7.401,-0.018,0.89,2.83,-0.076,0.0,-0.018,-0.5,-3.459,0.012,-0.6,-2.9,-0.033,0.0,0.017,0,0,0,0,0,1,1,0,7.0
