,Formation,FormationSH,FormationNum,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,rollavg_PE,grad_PE,rollavg_GR,grad_GR,rollavg_PHIND,grad_PHIND,rollavg_ILD_log10,grad_ILD_log10,rollavg_DeltaPHI,grad_DeltaPHI,Facies
504,A1 LM,0,1,CRAWFORD,2987.5,98.382,0.7290000000000001,3.395,11.695,3.193,2,0.708,3.2783666666666664,0.09600000000000009,66.40486666666668,-19.343999999999994,11.442499999999999,-1.6199999999999992,0.6723666666666668,0.02200000000000002,3.644166666666666,-1.02,4
505,A1 LM,0,1,CRAWFORD,2988.0,91.348,0.7709999999999999,3.235,10.985,3.3080000000000003,2,0.698,3.2609333333333335,0.11500000000000021,68.30196666666669,-7.034000000000006,11.536166666666666,-0.7100000000000009,0.6687666666666667,0.041999999999999815,3.6491666666666664,-0.16000000000000014,4
506,A1 LM,0,1,CRAWFORD,2988.5,87.05,0.831,3.21,10.64,3.4930000000000003,2,0.6890000000000001,3.2338333333333336,0.18500000000000005,70.33103333333337,-4.298000000000002,11.725999999999999,-0.34499999999999886,0.6658000000000001,0.06000000000000005,3.6689999999999996,-0.02499999999999991,4
507,A1 LM,0,1,CRAWFORD,2989.0,82.98,0.9279999999999999,2.835,10.115,3.5260000000000002,2,0.679,3.1987666666666663,0.03299999999999992,72.4482666666667,-4.069999999999993,11.935833333333333,-0.5250000000000004,0.6645000000000001,0.09699999999999998,3.7361666666666666,-0.375,4
508,A1 LM,0,1,CRAWFORD,2989.5,67.264,1.0190000000000001,0.475,8.435,3.217,2,0.67,3.151233333333333,-0.30900000000000016,74.04840000000003,-15.716000000000008,12.096,-1.6799999999999997,0.6653,0.09100000000000019,3.741333333333333,-2.36,8
509,A1 LM,0,1,CRAWFORD,2990.0,57.068999999999996,1.047,-2.385,7.115,3.157,2,0.66,3.102666666666666,-0.06000000000000005,75.28453333333336,-10.195,12.189166666666667,-1.3200000000000003,0.6666000000000001,0.027999999999999803,3.659833333333333,-2.86,8
510,A1 LM,0,1,CRAWFORD,2990.5,46.873999999999995,1.0659999999999998,-3.97,6.6,3.159,2,0.6509999999999999,3.0582666666666665,0.0019999999999997797,76.10373333333334,-10.195,12.225833333333334,-0.5150000000000006,0.6687333333333334,0.018999999999999906,3.527833333333333,-1.5850000000000004,8
511,A1 LM,0,1,CRAWFORD,2991.0,39.325,1.06,-3.69,7.15,3.2239999999999998,2,0.642,3.0201,0.06499999999999995,76.5942,-7.548999999999992,12.235166666666666,0.5500000000000007,0.6722,-0.005999999999999783,3.4031666666666665,0.28000000000000025,8
512,A1 LM,0,1,CRAWFORD,2991.5,43.946000000000005,1.042,-2.73,7.29,3.272,2,0.632,2.994266666666667,0.04800000000000004,77.23649999999999,4.621000000000002,12.246833333333335,0.13999999999999968,0.6794666666666667,-0.018000000000000016,3.301833333333333,0.96,6
513,A1 LM,0,1,CRAWFORD,2992.0,51.73,1.005,-0.9,7.98,3.29,2,0.623,2.974166666666667,0.018000000000000238,78.1293,7.783999999999992,12.315666666666667,0.6900000000000004,0.6907333333333333,-0.037000000000000144,3.239666666666666,1.83,6
514,A1 LM,0,1,CRAWFORD,2992.5,58.373999999999995,0.956,1.46,9.41,3.2769999999999997,2,0.613,2.9660666666666673,-0.013000000000000345,79.09809999999999,6.643999999999998,12.424333333333335,1.4299999999999997,0.7039666666666665,-0.04899999999999993,3.217999999999999,2.36,6
515,A1 LM,0,1,CRAWFORD,2993.0,67.75399999999999,0.904,3.985,11.545,3.2960000000000003,2,0.604,2.9717666666666673,0.019000000000000572,80.11249999999998,9.379999999999995,12.52766666666667,2.135,0.7166999999999999,-0.051999999999999935,3.2383333333333324,2.525,6
516,A1 LM,0,1,CRAWFORD,2993.5,71.206,0.8740000000000001,5.045,12.915,3.3280000000000003,2,0.594,2.9879333333333338,0.03200000000000003,81.0813,3.4520000000000124,12.59866666666667,1.3699999999999992,0.7288333333333331,-0.029999999999999916,3.273666666666666,1.06,4
517,A1 LM,0,1,CRAWFORD,2994.0,69.188,0.852,4.86,12.85,3.33,2,0.585,3.0098000000000003,0.0019999999999997797,81.63976666666666,-2.0180000000000007,12.588666666666672,-0.0649999999999995,0.7408333333333331,-0.02200000000000013,3.2883333333333327,-0.1849999999999996,4
518,A1 LM,0,1,CRAWFORD,2994.5,58.452,0.841,3.455,11.265,3.332,2,0.575,3.0327333333333333,0.0019999999999997797,81.48213333333332,-10.736000000000004,12.49316666666667,-1.584999999999999,0.7530999999999999,-0.01100000000000001,3.2308333333333326,-1.4050000000000002,4
519,A1 LM,0,1,CRAWFORD,2995.0,38.715,0.816,2.185,9.855,3.365,2,0.5660000000000001,3.0561333333333334,0.03300000000000036,80.45913333333331,-19.736999999999995,12.336333333333338,-1.4100000000000001,0.7647999999999998,-0.025000000000000022,3.1196666666666664,-1.27,8
520,A1 LM,0,1,CRAWFORD,2995.5,30.541,0.8009999999999999,0.96,8.76,3.4760000000000004,2,0.557,3.0826666666666664,0.11100000000000021,78.88433333333333,-8.174000000000003,12.130333333333338,-1.0950000000000006,0.7756666666666664,-0.015000000000000013,2.9576666666666664,-1.225,8
521,A1 LM,0,1,CRAWFORD,2996.0,21.684,0.792,-0.04,8.28,3.7739999999999996,2,0.547,3.1195999999999997,0.29799999999999915,76.82123333333332,-8.857,11.893166666666671,-0.4800000000000004,0.7864333333333331,-0.008999999999999897,2.7574999999999994,-1.0,8
522,A1 LM,0,1,CRAWFORD,2996.5,21.252,0.7929999999999999,-0.505,9.225,4.041,2,0.5379999999999999,3.1668999999999996,0.2670000000000008,74.72769999999998,-0.43200000000000216,11.672166666666671,0.9450000000000003,0.7957666666666664,0.0009999999999998899,2.5398333333333327,-0.465,8
523,A1 LM,0,1,CRAWFORD,2997.0,23.116999999999997,0.7929999999999999,-0.555,9.895,4.292,2,0.528,3.223,0.25099999999999945,72.77093333333332,1.8649999999999984,11.467000000000004,0.6699999999999999,0.8040666666666663,0.0,2.322999999999999,-0.050000000000000044,8
524,A1 LM,0,1,CRAWFORD,2997.5,28.85,0.7909999999999999,-0.46,9.89,4.371,2,0.519,3.281166666666666,0.07900000000000063,71.05736666666665,5.733000000000004,11.260000000000002,-0.004999999999999005,0.8116666666666663,-0.0020000000000000018,2.1163333333333325,0.09500000000000003,8
525,A1 LM,0,1,CRAWFORD,2998.0,36.226,0.7879999999999999,-0.085,9.175,4.112,2,0.509,3.329499999999999,-0.25900000000000034,69.60379999999999,7.375999999999998,11.042000000000003,-0.7149999999999999,0.818633333333333,-0.0030000000000000027,1.9423333333333326,0.375,8
526,A1 LM,0,1,CRAWFORD,2998.5,42.83,0.8009999999999999,0.41,8.49,3.91,2,0.5,3.370066666666666,-0.20199999999999996,68.35403333333332,6.603999999999999,10.815833333333337,-0.6850000000000005,0.8258999999999996,0.013000000000000012,1.8038333333333325,0.495,8
527,A1 LM,0,1,CRAWFORD,2999.0,46.846000000000004,0.82,1.255,8.275,3.793,2,0.491,3.4061333333333326,-0.11699999999999999,67.09209999999999,4.016000000000005,10.586166666666669,-0.21499999999999986,0.8335666666666663,0.019000000000000017,1.7001666666666657,0.845,8
528,A1 LM,0,1,CRAWFORD,2999.5,48.133,0.845,1.77,8.29,3.486,2,0.48100000000000004,3.4308666666666663,-0.30699999999999994,65.47406666666666,1.286999999999999,10.343666666666671,0.014999999999998792,0.8418666666666663,0.025000000000000022,1.601666666666666,0.5150000000000001,6
529,A1 LM,0,1,CRAWFORD,3000.0,43.162,0.8740000000000001,1.35,8.64,3.263,2,0.47200000000000003,3.4455,-0.2230000000000003,63.15739999999999,-4.971000000000004,10.108000000000004,0.3500000000000014,0.8506999999999996,0.029000000000000137,1.483999999999999,-0.41999999999999993,6
530,A1 LM,0,1,CRAWFORD,3000.5,36.586,0.92,1.01,8.74,3.187,2,0.462,3.4538999999999995,-0.07600000000000007,59.99413333333333,-6.5760000000000005,9.879333333333337,0.09999999999999964,0.860233333333333,0.04599999999999993,1.3473333333333324,-0.3400000000000001,6
531,A1 LM,0,1,CRAWFORD,3001.0,32.746,0.955,0.625,8.535,3.173,2,0.45299999999999996,3.4596666666666662,-0.01399999999999979,56.48003333333333,-3.8399999999999963,9.660500000000004,-0.20500000000000007,0.8700999999999995,0.03499999999999992,1.1904999999999992,-0.385,6
532,A1 LM,0,1,CRAWFORD,3001.5,30.956999999999997,0.9740000000000001,0.565,8.555,3.315,2,0.44299999999999995,3.4685666666666664,0.1419999999999999,53.01043333333333,-1.789000000000005,9.463666666666672,0.019999999999999574,0.8798333333333329,0.019000000000000128,1.0393333333333323,-0.06000000000000005,6
533,A1 LM,0,1,CRAWFORD,3002.0,30.765,0.981,0.545,8.575,3.4410000000000003,2,0.434,3.480033333333333,0.12600000000000033,50.111733333333326,-0.19199999999999662,9.30566666666667,0.019999999999999574,0.8889666666666663,0.006999999999999895,0.9103333333333324,-0.019999999999999907,6
534,A1 LM,0,1,CRAWFORD,3002.5,31.265,0.987,0.625,8.425,3.6180000000000003,2,0.425,3.4941999999999998,0.17700000000000005,47.8745,0.5,9.19666666666667,-0.14999999999999858,0.8975666666666663,0.006000000000000005,0.8179999999999992,0.07999999999999996,6
535,A1 LM,0,1,CRAWFORD,3003.0,33.124,0.9940000000000001,0.755,8.045,3.943,2,0.415,3.515366666666666,0.32499999999999973,45.9337,1.8590000000000018,9.098666666666672,-0.3800000000000008,0.9049999999999996,0.007000000000000117,0.7353333333333325,0.13,6
536,A1 LM,0,1,CRAWFORD,3003.5,35.211,0.997,0.635,7.555,4.07,2,0.406,3.5345999999999993,0.12700000000000022,44.205733333333335,2.086999999999996,8.995833333333339,-0.4900000000000002,0.910533333333333,0.0029999999999998916,0.6494999999999992,-0.12,6
537,A1 LM,0,1,CRAWFORD,3004.0,36.385999999999996,0.988,0.125,7.135,3.885,2,0.396,3.546566666666666,-0.1850000000000005,42.6526,1.1749999999999972,8.896500000000005,-0.41999999999999993,0.9125333333333329,-0.009000000000000008,0.5591666666666658,-0.51,6
538,A1 LM,0,1,CRAWFORD,3004.5,38.016999999999996,0.951,-0.175,6.875,3.654,2,0.387,3.561133333333333,-0.23099999999999987,41.6777,1.6310000000000002,8.844500000000005,-0.2599999999999998,0.9102666666666662,-0.03700000000000003,0.5374999999999991,-0.3,6
539,A1 LM,0,1,CRAWFORD,3005.0,41.016000000000005,0.903,0.055,6.825,3.438,2,0.377,3.5705,-0.21599999999999975,41.14260000000001,2.9990000000000094,8.834833333333338,-0.04999999999999982,0.9054666666666661,-0.04799999999999993,0.6188333333333323,0.22999999999999998,6
540,A1 LM,0,1,CRAWFORD,3005.5,49.653999999999996,0.8540000000000001,1.52,7.51,3.33,2,0.368,3.5761999999999996,-0.1080000000000001,41.235266666666675,8.637999999999991,8.86516666666667,0.6849999999999996,0.8983999999999994,-0.04899999999999993,0.8018333333333323,1.465,6
541,A1 LM,0,1,CRAWFORD,3006.0,62.068000000000005,0.799,3.1,9.13,3.2089999999999996,2,0.358,3.5756999999999994,-0.12100000000000044,41.993366666666674,12.414000000000009,8.931166666666671,1.620000000000001,0.8896999999999995,-0.05500000000000005,1.0281666666666658,1.58,6
542,A1 LM,0,1,CRAWFORD,3006.5,71.222,0.74,4.0,10.98,3.0869999999999997,2,0.349,3.569533333333333,-0.12199999999999989,42.90256666666667,9.15399999999999,9.05416666666667,1.8499999999999996,0.8796333333333327,-0.05900000000000005,1.2524999999999988,0.8999999999999999,6
543,A1 LM,0,1,CRAWFORD,3007.0,73.309,0.691,4.015,12.425,2.98,2,0.34,3.5591999999999993,-0.10699999999999976,43.62186666666667,2.0870000000000033,9.202333333333337,1.4450000000000003,0.8691666666666661,-0.049000000000000044,1.4163333333333321,0.01499999999999968,4
544,A1 LM,0,1,CRAWFORD,3007.5,69.469,0.627,3.19,13.37,2.904,2,0.33,3.5467666666666657,-0.07600000000000007,43.99170000000001,-3.8400000000000034,9.334333333333337,0.9449999999999985,0.8581999999999994,-0.06399999999999995,1.4739999999999989,-0.8249999999999997,4
545,A1 LM,0,1,CRAWFORD,3008.0,65.857,0.5589999999999999,2.1,14.08,2.859,2,0.321,3.5321999999999987,-0.04499999999999993,43.92846666666667,-3.6119999999999948,9.418833333333335,0.7100000000000009,0.8466999999999995,-0.06800000000000006,1.4111666666666656,-1.0899999999999999,4
546,A1 LM,0,1,CRAWFORD,3008.5,58.369,0.504,0.715,14.235,2.83,2,0.311,3.5155999999999987,-0.028999999999999915,43.50056666666668,-7.4879999999999995,9.462833333333334,0.15499999999999936,0.8343666666666661,-0.05499999999999994,1.2668333333333321,-1.3850000000000002,4
547,A1 LM,0,1,CRAWFORD,3009.0,56.125,0.435,-0.775,13.415,2.786,2,0.302,3.4974666666666656,-0.04400000000000004,43.06513333333334,-2.2439999999999998,9.481666666666667,-0.8200000000000003,0.8204666666666661,-0.069,1.078999999999999,-1.49,6
548,A1 LM,0,1,CRAWFORD,3009.5,56.769,0.37799999999999995,-1.155,12.805,2.7260000000000004,2,0.292,3.4772666666666656,-0.05999999999999961,43.00903333333334,0.6439999999999984,9.533000000000003,-0.6099999999999994,0.8050333333333327,-0.05700000000000005,0.9253333333333323,-0.38,6
549,A1 LM,0,1,CRAWFORD,3010.0,62.586999999999996,0.298,-0.18,12.87,2.588,2,0.28300000000000003,3.4513666666666656,-0.13800000000000034,43.80476666666667,5.817999999999998,9.633500000000002,0.0649999999999995,0.7877666666666661,-0.07999999999999996,0.846499999999999,0.9750000000000001,6
550,A1 LM,0,1,CRAWFORD,3010.5,64.67399999999999,0.252,0.24,14.42,2.465,2,0.27399999999999997,3.417666666666666,-0.12300000000000022,44.942533333333344,2.086999999999996,9.82216666666667,1.5500000000000007,0.7694666666666661,-0.045999999999999985,0.822499999999999,0.42,1
551,A1 LM,0,1,CRAWFORD,3011.0,64.253,0.212,0.24,16.36,2.374,2,0.264,3.370999999999999,-0.09099999999999975,46.36150000000001,-0.42099999999999227,10.091500000000003,1.9399999999999995,0.7501333333333327,-0.04000000000000001,0.8318333333333322,0.0,1
552,A1 LM,0,1,CRAWFORD,3011.5,61.553000000000004,0.166,-0.295,18.395,2.329,2,0.255,3.313933333333332,-0.04499999999999993,47.70486666666668,-2.6999999999999957,10.397166666666669,2.035,0.7292333333333327,-0.045999999999999985,0.8388333333333321,-0.5349999999999999,1
553,A1 LM,0,1,CRAWFORD,3012.0,60.221000000000004,0.114,-0.59,19.27,2.315,2,0.245,3.248033333333332,-0.014000000000000234,48.941666666666684,-1.3320000000000007,10.709666666666669,0.875,0.7065999999999995,-0.052000000000000005,0.8376666666666654,-0.295,1
554,A1 LM,0,1,CRAWFORD,3012.5,59.11600000000001,0.09300000000000001,-0.655,19.655,2.302,2,0.23600000000000002,3.1790666666666656,-0.0129999999999999,49.950533333333354,-1.1049999999999969,11.035166666666669,0.38500000000000156,0.6833333333333328,-0.02099999999999999,0.8311666666666654,-0.06500000000000006,1
555,A1 LM,0,1,CRAWFORD,3013.0,57.997,0.081,-0.8,19.69,2.258,2,0.226,3.1172666666666657,-0.04400000000000004,50.67623333333336,-1.1190000000000069,11.385666666666669,0.03500000000000014,0.6597666666666661,-0.01200000000000001,0.8073333333333321,-0.14500000000000002,1
556,A1 LM,0,1,CRAWFORD,3013.5,57.363,0.091,-1.105,19.095,2.2430000000000003,2,0.217,3.061699999999999,-0.01499999999999968,51.16066666666669,-0.6340000000000003,11.73916666666667,-0.5950000000000024,0.6360999999999994,0.009999999999999995,0.7568333333333321,-0.30499999999999994,1
557,A1 LM,0,1,CRAWFORD,3014.0,57.863,0.14400000000000002,-1.27,18.12,2.261,2,0.20800000000000002,3.010633333333332,0.017999999999999794,51.52790000000003,0.5,12.067333333333336,-0.9749999999999979,0.613566666666666,0.05300000000000002,0.6726666666666655,-0.16500000000000004,1
558,A1 LM,0,1,CRAWFORD,3014.5,59.038000000000004,0.20600000000000002,-1.26,17.03,2.326,2,0.198,2.971966666666665,0.06499999999999995,51.891400000000026,1.1750000000000043,12.358666666666668,-1.0899999999999999,0.592266666666666,0.062,0.5716666666666654,0.010000000000000009,1
559,A1 LM,0,1,CRAWFORD,3015.0,60.213,0.29,-1.04,16.68,2.4090000000000003,2,0.18899999999999997,2.9434999999999985,0.08300000000000018,52.459766666666695,1.1749999999999972,12.626666666666669,-0.3500000000000014,0.5727999999999994,0.08399999999999996,0.4919999999999988,0.21999999999999997,4
560,A1 LM,0,1,CRAWFORD,3015.5,61.16,0.368,-0.14,16.68,2.781,2,0.179,2.9299666666666653,0.3719999999999999,53.27890000000003,0.9469999999999956,12.891333333333336,0.0,0.5543999999999993,0.07800000000000001,0.45366666666666544,0.9,7
561,A1 LM,0,1,CRAWFORD,3016.0,58.46,0.46799999999999997,-0.25,15.21,3.327,2,0.17,2.9350999999999985,0.5459999999999998,54.13603333333336,-2.6999999999999957,13.113833333333334,-1.4699999999999989,0.538166666666666,0.09999999999999998,0.4244999999999988,-0.10999999999999999,8
562,A1 LM,0,1,CRAWFORD,3016.5,53.48,0.564,0.36,11.47,3.7960000000000003,2,0.16,2.951133333333332,0.4690000000000003,54.88680000000002,-4.980000000000004,13.211000000000002,-3.74,0.5244999999999994,0.09599999999999997,0.41766666666666546,0.61,8
563,A1 LM,0,1,CRAWFORD,3017.0,51.692,0.657,0.825,8.125,4.062,2,0.151,2.9718333333333318,0.266,55.58436666666669,-1.7879999999999967,13.196000000000002,-3.3450000000000006,0.5136999999999994,0.09300000000000008,0.42699999999999877,0.46499999999999997,8
564,A1 LM,0,1,CRAWFORD,3017.5,67.238,0.807,1.7,7.13,4.173,2,0.142,2.990333333333332,0.11099999999999977,56.78346666666668,15.546,13.152833333333335,-0.9950000000000001,0.5076999999999994,0.15000000000000002,0.4628333333333321,0.875,8
565,A1 LM,0,1,CRAWFORD,3018.0,74.796,0.89,2.905,7.335,4.19,2,0.132,2.9985666666666657,0.017000000000000348,58.172533333333355,7.558000000000007,13.129166666666666,0.20500000000000007,0.5042333333333328,0.08299999999999996,0.5344999999999989,1.2049999999999998,8
566,A1 LM,0,1,CRAWFORD,3018.5,75.743,0.925,3.055,7.765,4.302,2,0.12300000000000001,3.0062999999999986,0.11199999999999921,59.523600000000016,0.9469999999999885,13.136166666666666,0.4299999999999997,0.5018333333333327,0.03500000000000003,0.6151666666666654,0.15000000000000036,8
567,A1 LM,0,1,CRAWFORD,3019.0,70.991,0.9279999999999999,2.325,7.785,4.444,2,0.113,3.024933333333332,0.14200000000000035,60.67710000000002,-4.751999999999995,13.157833333333334,0.020000000000000462,0.4998333333333328,0.0029999999999998916,0.6884999999999988,-0.73,8
568,A1 LM,0,1,CRAWFORD,3019.5,57.348,0.929,1.355,7.395,4.492,2,0.10400000000000001,3.0528666666666657,0.04800000000000004,61.32146666666668,-13.643,13.175166666666666,-0.39000000000000057,0.49909999999999943,0.001000000000000112,0.7394999999999988,-0.9700000000000002,8
569,A1 LM,0,1,CRAWFORD,3020.0,46.213,0.929,0.67,7.43,4.385,2,0.094,3.0844333333333322,-0.1070000000000002,61.49470000000001,-11.134999999999998,13.195333333333334,0.03500000000000014,0.4999666666666661,0.0,0.7599999999999988,-0.6849999999999999,8
570,A1 LM,0,1,CRAWFORD,3020.5,42.11600000000001,0.9259999999999999,0.19,7.17,4.2010000000000005,2,0.085,3.113466666666666,-0.18399999999999928,61.24343333333334,-4.096999999999994,13.184000000000001,-0.2599999999999998,0.5023666666666661,-0.0030000000000001137,0.7156666666666656,-0.48000000000000004,8
571,A1 LM,0,1,CRAWFORD,3021.0,44.925,0.9179999999999999,-0.19,6.69,4.093,2,0.075,3.1429333333333327,-0.10800000000000054,60.67200000000001,2.8089999999999904,13.102666666666668,-0.47999999999999954,0.5063333333333327,-0.008000000000000007,0.6059999999999988,-0.38,8
572,A1 LM,0,1,CRAWFORD,3021.5,55.903,0.912,0.07,5.72,4.034,2,0.066,3.1744999999999997,-0.05900000000000016,60.16136666666668,10.978000000000002,12.927333333333335,-0.9700000000000006,0.5120666666666661,-0.005999999999999894,0.4749999999999988,0.26,8
573,A1 LM,0,1,CRAWFORD,3022.0,66.196,0.9059999999999999,0.495,5.375,3.958,2,0.057,3.207099999999999,-0.07599999999999962,59.924266666666675,10.293,12.692333333333334,-0.34499999999999975,0.5192333333333328,-0.006000000000000116,0.3576666666666655,0.425,8
574,A1 LM,0,1,CRAWFORD,3022.5,73.52600000000001,0.894,1.44,5.26,3.82,2,0.047,3.2376333333333327,-0.13800000000000034,60.05950000000001,7.3300000000000125,12.422,-0.11500000000000021,0.5281333333333327,-0.0119999999999999,0.2993333333333322,0.945,8
