,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,Facies,GR025,GR2,PHIND025,PHIND2,DeltaPHIlog,DeltaPHI05,NM_M_GR,NM_M_PHIND,NM_M_DeltaPHI,GR_PHIND,NM_M_ILD_log10,NM_M_ILD_log10_GR,NM_M_ILD_log10_GR_PHIND,ILD_log10_GR_PHIND,ILD_log10_GR_PHIND_DeltaPHI
511,A1 LM,CRAWFORD,2991.0,39.325,1.06,-3.69,7.15,3.2239999999999998,2,0.642,6,2.5041894572985606,1546.4556250000003,1.635221205655121,51.1225,13.6161,-50.243409,78.65,14.3,-7.38,281.17375000000004,2.12,83.36900000000001,596.0883500000001,298.04417500000005,-1099.7830057500003
512,A1 LM,CRAWFORD,2991.5,43.946000000000005,1.042,-2.73,7.29,3.272,2,0.632,6,2.574718999797524,1931.2509160000004,1.6431676725154984,53.1441,7.4529,-20.346417,87.89200000000001,14.58,-5.46,320.36634000000004,2.084,91.58346400000002,667.6434525600001,333.82172628000006,-911.3333127444001
513,A1 LM,CRAWFORD,2992.0,51.73,1.005,-0.9,7.98,3.29,2,0.623,6,2.6818570160507447,2675.9928999999997,1.6807407231233218,63.680400000000006,0.81,-0.7290000000000001,103.46,15.96,-1.8,412.8054,2.01,103.97729999999999,829.738854,414.869427,-373.3824843
514,A1 LM,CRAWFORD,2992.5,58.373999999999995,0.956,1.46,9.41,3.2769999999999997,2,0.613,6,2.7641070805395174,3407.5238759999993,1.7514486375670837,88.5481,2.1315999999999997,3.1121359999999996,116.74799999999999,18.82,2.92,549.2993399999999,1.912,111.61108799999998,1050.2603380799999,525.1301690399999,766.6900467983999
515,A1 LM,CRAWFORD,2993.0,67.75399999999999,0.904,3.985,11.545,3.2960000000000003,2,0.604,4,2.8690210518026005,4590.6045159999985,1.8433104463454877,133.287025,15.880225,63.28269662499999,135.50799999999998,23.09,7.97,782.2199299999999,1.808,122.49923199999999,1414.25363344,707.12681672,2817.9003646292
516,A1 LM,CRAWFORD,2993.5,71.206,0.8740000000000001,5.045,12.915,3.3280000000000003,2,0.594,4,2.904886361030166,5070.294436,1.89571742757545,166.79722499999997,25.452025,128.405466125,142.412,25.83,10.09,919.62549,1.7480000000000002,124.46808800000002,1607.50535652,803.75267826,4054.9322618217
517,A1 LM,CRAWFORD,2994.0,69.188,0.852,4.86,12.85,3.33,2,0.585,4,2.8840825985757155,4786.979344,1.8933276699470127,165.1225,23.619600000000002,114.79125600000002,138.376,25.7,9.72,889.0658,1.704,117.89635200000001,1514.9681232,757.4840616,3681.3725393760005
518,A1 LM,CRAWFORD,2994.5,58.452,0.841,3.455,11.265,3.332,2,0.575,4,2.7650299760218786,3416.6363039999997,1.832030919326331,126.900225,11.937025,41.242421375,116.904,22.53,6.91,658.46178,1.682,98.31626399999999,1107.53271396,553.76635698,1913.2627633659
519,A1 LM,CRAWFORD,2995.0,38.715,0.816,2.185,9.855,3.365,2,0.5660000000000001,5,2.494421354994779,1498.8512250000003,1.7717977961574658,97.121025,4.774225,10.431681625000001,77.43,19.71,4.37,381.53632500000003,1.632,63.182880000000004,622.6672824000001,311.33364120000005,680.2640060220001
520,A1 LM,CRAWFORD,2995.5,30.541,0.8009999999999999,0.96,8.76,3.4760000000000004,2,0.557,8,2.3508277749667847,932.752681,1.7203865023272382,76.7376,0.9216,0.8847359999999999,61.082,17.52,1.92,267.53916,1.6019999999999999,48.926682,428.59773432,214.29886716,205.72691247359998
521,A1 LM,CRAWFORD,2996.0,21.684,0.792,-0.04,8.28,3.7739999999999996,2,0.547,8,2.157917562766928,470.19585600000005,1.6963192252602786,68.55839999999999,0.0016,-6.400000000000001e-05,43.368,16.56,-0.08,179.54352,1.584,34.347456,284.39693568,142.19846784,-5.6879387136
522,A1 LM,CRAWFORD,2996.5,21.252,0.7929999999999999,-0.505,9.225,4.041,2,0.5379999999999999,8,2.1470885296140576,451.64750399999997,1.7427760928178606,85.100625,0.255025,-0.12878762500000002,42.504,18.45,-1.01,196.04969999999997,1.5859999999999999,33.70567199999999,310.9348241999999,155.46741209999996,-78.51104311049998
523,A1 LM,CRAWFORD,2997.0,23.116999999999997,0.7929999999999999,-0.555,9.895,4.292,2,0.528,8,2.19271843679804,534.3956889999998,1.7735929330049682,97.911025,0.30802500000000005,-0.17095387500000003,46.233999999999995,19.79,-1.11,228.74271499999998,1.5859999999999999,36.66356199999999,362.7859459899999,181.39297299499995,-100.67310001222498
524,A1 LM,CRAWFORD,2997.5,28.85,0.7909999999999999,-0.46,9.89,4.371,2,0.519,8,2.317589178607441,832.3225000000001,1.7733688388779356,97.81210000000002,0.2116,-0.097336,57.7,19.78,-0.92,285.3265,1.5819999999999999,45.640699999999995,451.38652299999995,225.69326149999998,-103.81890028999999
525,A1 LM,CRAWFORD,2998.0,36.226,0.7879999999999999,-0.085,9.175,4.112,2,0.509,8,2.4533250636390194,1312.323076,1.7404097925983386,84.180625,0.007225000000000001,-0.0006141250000000001,72.452,18.35,-0.17,332.37355,1.5759999999999998,57.092175999999995,523.8207148,261.9103574,-22.262380379000003
526,A1 LM,CRAWFORD,2998.5,42.83,0.8009999999999999,0.41,8.49,3.91,2,0.5,6,2.558214867594681,1834.4089,1.7069740644973763,72.0801,0.16809999999999997,0.06892099999999998,85.66,16.98,0.82,363.62669999999997,1.6019999999999999,68.61366,582.5299734,291.2649867,119.418644547
527,A1 LM,CRAWFORD,2999.0,46.846000000000004,0.82,1.255,8.275,3.793,2,0.491,6,2.616183055635651,2194.5477160000005,1.696063080409601,68.47562500000001,1.5750249999999997,1.9766563749999995,93.69200000000001,16.55,2.51,387.65065000000004,1.64,76.82744,635.747066,317.873533,398.931283915
528,A1 LM,CRAWFORD,2999.5,48.133,0.845,1.77,8.29,3.486,2,0.48100000000000004,5,2.633969445299494,2316.7856890000003,1.6968311671399703,68.72409999999999,3.1329000000000002,5.5452330000000005,96.266,16.58,3.54,399.02257,1.69,81.34477,674.3481433,337.17407165,596.7981068204999
529,A1 LM,CRAWFORD,3000.0,43.162,0.8740000000000001,1.35,8.64,3.263,2,0.47200000000000003,5,2.5631580708455686,1862.958244,1.7144642578192797,74.6496,1.8225000000000002,2.4603750000000004,86.324,17.28,2.7,372.91968,1.7480000000000002,75.44717600000001,651.8636006400002,325.9318003200001,440.00793043200014
530,A1 LM,CRAWFORD,3000.5,36.586,0.92,1.01,8.74,3.187,2,0.462,5,2.4593975298685833,1338.535396,1.7194037047240815,76.3876,1.0201,1.0303010000000001,73.172,17.48,2.02,319.76164,1.84,67.31824,588.3614176000001,294.18070880000005,297.12251588800007
531,A1 LM,CRAWFORD,3001.0,32.746,0.955,0.625,8.535,3.173,2,0.45299999999999996,5,2.3921563658831517,1072.3005160000002,1.7092314739666796,72.846225,0.390625,0.244140625,65.492,17.07,1.25,279.48711000000003,1.91,62.54486,533.8203801,266.91019005,166.81886878125
532,A1 LM,CRAWFORD,3001.5,30.956999999999997,0.9740000000000001,0.565,8.555,3.315,2,0.44299999999999995,6,2.358792383579684,958.3358489999998,1.7102319025330843,73.188025,0.3192249999999999,0.18036212499999996,61.913999999999994,17.11,1.13,264.837135,1.9480000000000002,60.304236,515.90273898,257.95136949,145.74252376184998
533,A1 LM,CRAWFORD,3002.0,30.765,0.981,0.545,8.575,3.4410000000000003,2,0.434,6,2.355126449419937,946.485225,1.7112305785221535,73.53062499999999,0.29702500000000004,0.16187862500000003,61.53,17.15,1.09,263.809875,1.962,60.36093,517.59497475,258.797487375,141.044630619375
534,A1 LM,CRAWFORD,3002.5,31.265,0.987,0.625,8.425,3.6180000000000003,2,0.425,6,2.3646376939348883,977.500225,1.7036974657315185,70.98062500000002,0.390625,0.244140625,62.53,16.85,1.25,263.40762500000005,1.974,61.71711,519.96665175,259.983325875,162.489578671875
535,A1 LM,CRAWFORD,3003.0,33.124,0.9940000000000001,0.755,8.045,3.943,2,0.415,6,2.399030083493421,1097.1993760000003,1.6841528792649931,64.722025,0.570025,0.430368875,66.248,16.09,1.51,266.48258000000004,1.9880000000000002,65.85051200000001,529.7673690400001,264.88368452000003,199.98718181260003
536,A1 LM,CRAWFORD,3003.5,35.211,0.997,0.635,7.555,4.07,2,0.406,6,2.4359568432291483,1239.8145209999998,1.6579010903479587,57.078025,0.403225,0.25604787500000004,70.422,15.11,1.27,266.01910499999997,1.994,70.210734,530.44209537,265.221047685,168.415365279975
537,A1 LM,CRAWFORD,3004.0,36.385999999999996,0.988,0.125,7.135,3.885,2,0.396,6,2.456029499276065,1323.9409959999996,1.6343628966170936,50.908224999999995,0.015625,0.001953125,72.77199999999999,14.27,0.25,259.61411,1.976,71.89873599999999,512.9974813599998,256.4987406799999,32.06234258499999
538,A1 LM,CRAWFORD,3004.5,38.016999999999996,0.951,-0.175,6.875,3.654,2,0.387,6,2.483101433865721,1445.2922889999998,1.619265920232183,47.265625,0.030624999999999996,-0.005359374999999999,76.03399999999999,13.75,-0.35,261.366875,1.902,72.30833399999999,497.1197962499999,248.55989812499996,-43.49798217187499
539,A1 LM,CRAWFORD,3005.0,41.016000000000005,0.903,0.055,6.825,3.438,2,0.377,6,2.5306863704655345,1682.3122560000004,1.6163137367239773,46.580625000000005,0.003025,0.000166375,82.03200000000001,13.65,0.11,279.93420000000003,1.806,74.07489600000001,505.56116520000006,252.78058260000003,13.902932043000002
540,A1 LM,CRAWFORD,3005.5,49.653999999999996,0.8540000000000001,1.52,7.51,3.33,2,0.368,6,2.654535636256234,2465.519716,1.6554268093784588,56.400099999999995,2.3104,3.5118080000000003,99.30799999999999,15.02,3.04,372.90153999999995,1.7080000000000002,84.809032,636.9158303199999,318.45791515999997,484.05603104319994
541,A1 LM,CRAWFORD,3006.0,62.068000000000005,0.799,3.1,9.13,3.2089999999999996,2,0.358,4,2.806835352315793,3852.4366240000004,1.738271838910021,83.35690000000001,9.610000000000001,29.791000000000004,124.13600000000001,18.26,6.2,566.6808400000001,1.598,99.18466400000001,905.5559823200002,452.7779911600001,1403.6117725960005
542,A1 LM,CRAWFORD,3006.5,71.222,0.74,4.0,10.98,3.0869999999999997,2,0.349,4,2.905049529393503,5072.573283999999,1.8203319216989462,120.56040000000002,16.0,64.0,142.444,21.96,8.0,782.01756,1.48,105.40856,1157.3859888,578.6929944,2314.7719776
543,A1 LM,CRAWFORD,3007.0,73.309,0.691,4.015,12.425,2.98,2,0.34,4,2.9261010760610358,5374.209481,1.8774747259025655,154.380625,16.120224999999998,64.72270337499998,146.618,24.85,8.03,910.864325,1.382,101.31303799999999,1258.81449715,629.407248575,2527.070103028625
544,A1 LM,CRAWFORD,3007.5,69.469,0.627,3.19,13.37,2.904,2,0.33,4,2.8870065009360513,4825.9419609999995,1.912197965629198,178.75689999999997,10.1761,32.461759,138.938,26.74,6.38,928.8005299999999,1.254,87.114126,1164.7158646199998,582.3579323099999,1857.7218040688997
545,A1 LM,CRAWFORD,3008.0,65.857,0.5589999999999999,2.1,14.08,2.859,2,0.321,4,2.848724730581838,4337.144449,1.9370938562338025,198.2464,4.41,9.261000000000001,131.714,28.16,4.2,927.26656,1.1179999999999999,73.628126,1036.68401408,518.34200704,1088.518214784
546,A1 LM,CRAWFORD,3008.5,58.369,0.504,0.715,14.235,2.83,2,0.311,5,2.764047889035822,3406.940161,1.9424031239633797,202.635225,0.5112249999999999,0.36552587499999994,116.738,28.47,1.43,830.882715,1.008,58.835952,837.52977672,418.76488836,299.41689517739997
547,A1 LM,CRAWFORD,3009.0,56.125,0.435,-0.775,13.415,2.786,2,0.302,5,2.737090066454856,3150.015625,1.9138049311156264,179.962225,0.6006250000000001,-0.46548437500000006,112.25,26.83,-1.55,752.916875,0.87,48.82875,655.03768125,327.518840625,-253.827101484375
548,A1 LM,CRAWFORD,3009.5,56.769,0.37799999999999995,-1.155,12.805,2.7260000000000004,2,0.292,5,2.744908114202899,3222.719361,1.8916679061126394,163.96802499999998,1.334025,-1.5407988750000001,113.538,25.61,-2.31,726.9270449999999,0.7559999999999999,42.91736399999999,549.5568460199999,274.7784230099999,-317.3690785765499
549,A1 LM,CRAWFORD,3010.0,62.586999999999996,0.298,-0.18,12.87,2.588,2,0.28300000000000003,4,2.812684589508541,3917.1325689999994,1.894063943727988,165.63689999999997,0.0324,-0.0058319999999999995,125.17399999999999,25.74,-0.36,805.4946899999999,0.596,37.301852,480.0748352399999,240.03741761999996,-43.20673517159999
550,A1 LM,CRAWFORD,3010.5,64.67399999999999,0.252,0.24,14.42,2.465,2,0.27399999999999997,4,2.8358446136827626,4182.726275999999,1.9486835323390777,207.9364,0.0576,0.013823999999999998,129.34799999999998,28.84,0.48,932.5990799999998,0.504,32.595696,470.02993631999993,235.01496815999997,56.40359235839999
551,A1 LM,CRAWFORD,3011.0,64.253,0.212,0.24,16.36,2.374,2,0.264,4,2.8312182719837695,4128.448009,2.011156305022396,267.64959999999996,0.0576,0.013823999999999998,128.506,32.72,0.48,1051.1790799999999,0.424,27.243272,445.69992992,222.84996496,53.483991590399995
552,A1 LM,CRAWFORD,3011.5,61.553000000000004,0.166,-0.295,18.395,2.329,2,0.255,7,2.8009948231908894,3788.7718090000008,2.070975437517661,338.37602499999997,0.08702499999999999,-0.025672374999999997,123.10600000000001,36.79,-0.59,1132.267435,0.332,20.435596000000004,375.9127884200001,187.95639421000004,-55.44713629195001
553,A1 LM,CRAWFORD,3012.0,60.221000000000004,0.114,-0.59,19.27,2.315,2,0.245,7,2.785716975766334,3626.5688410000002,2.095175604461257,371.3329,0.34809999999999997,-0.20537899999999998,120.44200000000001,38.54,-1.18,1160.45867,0.228,13.730388000000001,264.58457676,132.29228838,-78.0524501442
554,A1 LM,CRAWFORD,3012.5,59.11600000000001,0.09300000000000001,-0.655,19.655,2.302,2,0.23600000000000002,7,2.7728492560653817,3494.7014560000007,2.1055631050937844,386.31902500000007,0.42902500000000005,-0.281011375,118.23200000000001,39.31,-1.31,1161.9249800000002,0.18600000000000003,10.995576000000003,216.11804628000007,108.05902314000004,-70.77866015670003
555,A1 LM,CRAWFORD,3013.0,57.997,0.081,-0.8,19.69,2.258,2,0.226,7,2.7596333350044278,3363.652009,2.1064998330089555,387.69610000000006,0.6400000000000001,-0.5120000000000001,115.994,39.38,-1.6,1141.96093,0.162,9.395514,184.99767066,92.49883533,-73.999068264
556,A1 LM,CRAWFORD,3013.5,57.363,0.091,-1.105,19.095,2.2430000000000003,2,0.217,7,2.752060417998651,3290.513769,2.0904024979147384,364.61902499999997,1.221025,-1.349232625,114.726,38.19,-2.21,1095.346485,0.182,10.440066,199.35306027,99.676530135,-110.14256579917499
557,A1 LM,CRAWFORD,3014.0,57.863,0.14400000000000002,-1.27,18.12,2.261,2,0.20800000000000002,7,2.758037943453459,3348.126769,2.063191540007508,328.3344,1.6129,-2.0483830000000003,115.726,36.24,-2.54,1048.47756,0.28800000000000003,16.664544000000003,301.9615372800001,150.98076864000004,-191.74557617280004
558,A1 LM,CRAWFORD,3014.5,59.038000000000004,0.20600000000000002,-1.26,17.03,2.326,2,0.198,7,2.7719341512769837,3485.4854440000004,2.0314384205268614,290.02090000000004,1.5876000000000001,-2.000376,118.07600000000001,34.06,-2.52,1005.4171400000001,0.41200000000000003,24.323656000000003,414.23186168000007,207.11593084000003,-260.9660728584
559,A1 LM,CRAWFORD,3015.0,60.213,0.29,-1.04,16.68,2.4090000000000003,2,0.18899999999999997,7,2.785624454693578,3625.6053690000003,2.0209194866031717,278.2224,1.0816000000000001,-1.124864,120.426,33.36,-2.08,1004.35284,0.58,34.923539999999996,582.5246471999999,291.26232359999995,-302.91281654399995
560,A1 LM,CRAWFORD,3015.5,61.16,0.368,-0.14,16.68,2.781,2,0.179,8,2.796513171506056,3740.5455999999995,2.0209194866031717,278.2224,0.019600000000000003,-0.0027440000000000008,122.32,33.36,-0.28,1020.1487999999999,0.736,45.01376,750.8295168,375.4147584,-52.558066176000004
561,A1 LM,CRAWFORD,3016.0,58.46,0.46799999999999997,-0.25,15.21,3.327,2,0.17,8,2.765124579733454,3417.5716,1.9748417658131499,231.34410000000003,0.0625,-0.015625,116.92,30.42,-0.5,889.1766,0.9359999999999999,54.71856,832.2692976,416.1346488,-104.0336622
562,A1 LM,CRAWFORD,3016.5,53.48,0.564,0.36,11.47,3.7960000000000003,2,0.16,6,2.7042562969350534,2860.1103999999996,1.8403094425599245,131.5609,0.1296,0.046655999999999996,106.96,22.94,0.72,613.4156,1.128,60.32543999999999,691.9327968,345.9663984,124.547903424
563,A1 LM,CRAWFORD,3017.0,51.692,0.657,0.825,8.125,4.062,2,0.151,6,2.6813643684003243,2672.062864,1.6883241876925903,66.015625,0.6806249999999999,0.561515625,103.384,16.25,1.65,419.9975,1.314,67.923288,551.876715,275.9383575,227.64914493749998
564,A1 LM,CRAWFORD,3017.5,67.238,0.807,1.7,7.13,4.173,2,0.142,6,2.8635429188111776,4520.948644,1.6340764928741058,50.8369,2.8899999999999997,4.912999999999999,134.476,14.26,3.4,479.40693999999996,1.614,108.522132,773.76280116,386.88140058,657.698380986
565,A1 LM,CRAWFORD,3018.0,74.796,0.89,2.905,7.335,4.19,2,0.132,4,2.940827786940131,5594.441616000001,1.6456975763457173,53.802225,8.439024999999999,24.515367624999996,149.592,14.67,5.81,548.6286600000001,1.78,133.13688000000002,976.5590148000001,488.27950740000006,1418.451968997
566,A1 LM,CRAWFORD,3018.5,75.743,0.925,3.055,7.765,4.302,2,0.12300000000000001,4,2.9500924466838474,5737.002048999999,1.6693037346805868,60.295224999999995,9.333025000000001,28.512391375000004,151.486,15.53,6.11,588.1443949999999,1.85,140.12455,1088.06713075,544.033565375,1662.022542220625
567,A1 LM,CRAWFORD,3019.0,70.991,0.9279999999999999,2.325,7.785,4.444,2,0.113,4,2.9026911142084897,5039.722081,1.6703775877509675,60.606225,5.405625000000001,12.568078125000003,141.982,15.57,4.65,552.664935,1.8559999999999999,131.75929599999998,1025.7461193599997,512.8730596799999,1192.4298637559998
568,A1 LM,CRAWFORD,3019.5,57.348,0.929,1.355,7.395,4.492,2,0.10400000000000001,6,2.751880489495601,3288.793104,1.6490527366271308,54.686024999999994,1.836025,2.487813875,114.696,14.79,2.71,424.08845999999994,1.858,106.55258400000001,787.95635868,393.97817934,533.8404330057
569,A1 LM,CRAWFORD,3020.0,46.213,0.929,0.67,7.43,4.385,2,0.094,6,2.607300215930153,2135.641369,1.6510004948781214,55.204899999999995,0.4489000000000001,0.30076300000000006,92.426,14.86,1.34,343.36259,1.858,85.863754,637.96769222,318.98384611,213.71917689370002
570,A1 LM,CRAWFORD,3020.5,42.11600000000001,0.9259999999999999,0.19,7.17,4.2010000000000005,2,0.085,6,2.5474858432860334,1773.7574560000005,1.6363635194537847,51.408899999999996,0.0361,0.0068590000000000005,84.23200000000001,14.34,0.38,301.97172000000006,1.8519999999999999,77.99883200000001,559.25162544,279.62581272,53.1289044168
571,A1 LM,CRAWFORD,3021.0,44.925,0.9179999999999999,-0.19,6.69,4.093,2,0.075,6,2.5889402139437454,2018.2556249999998,1.6082609960064047,44.7561,0.0361,-0.0068590000000000005,89.85,13.38,-0.38,300.54825,1.8359999999999999,82.4823,551.806587,275.9032935,-52.421625765
572,A1 LM,CRAWFORD,3021.5,55.903,0.912,0.07,5.72,4.034,2,0.066,8,2.7343794322399524,3125.1454089999997,1.5464967341123872,32.718399999999995,0.004900000000000001,0.0003430000000000001,111.806,11.44,0.14,319.76516,1.824,101.967072,583.25165184,291.62582592,20.413807814400002
573,A1 LM,CRAWFORD,3022.0,66.196,0.9059999999999999,0.495,5.375,3.958,2,0.057,8,2.852383639727813,4381.910416,1.5226308232378347,28.890625,0.245025,0.121287375,132.392,10.75,0.99,355.8035,1.8119999999999998,119.94715199999999,644.7159419999999,322.35797099999996,159.56719564499997
574,A1 LM,CRAWFORD,3022.5,73.52600000000001,0.894,1.44,5.26,3.82,2,0.047,8,2.928264044866675,5406.072676000002,1.514420347273485,27.667599999999997,2.0736,2.9859839999999997,147.05200000000002,10.52,2.88,386.74676000000005,1.788,131.46448800000002,691.5032068800001,345.75160344000005,497.88230895360005
575,B1 SH,CRAWFORD,3032.0,72.392,0.7090000000000001,-0.74,18.41,2.6289999999999996,1,0.125,8,2.9169074104248525,5240.601664,2.071397497001719,338.92810000000003,0.5476,-0.405224,72.392,18.41,-0.74,1332.7367199999999,0.7090000000000001,51.325928000000005,944.9103344800001,944.9103344800001,-699.2336475152
576,B1 SH,CRAWFORD,3032.5,69.928,0.792,-0.69,19.32,2.616,1,0.063,8,2.89176353378653,4889.925184,2.0965333756387428,373.2624,0.4760999999999999,-0.32850899999999994,69.928,19.32,-0.69,1351.00896,0.792,55.382976,1069.99909632,1069.99909632,-738.2993764608
577,B1 LM,CRAWFORD,3033.0,64.72,0.8490000000000001,-0.96,16.33,2.9139999999999997,2,1.0,8,2.8363487346318164,4188.6784,2.0102336854792155,266.66889999999995,0.9216,-0.8847359999999999,129.44,32.66,-1.92,1056.8775999999998,1.6980000000000002,109.89456000000001,1794.5781648,897.2890824,-861.3975191039999
578,B1 LM,CRAWFORD,3033.5,52.445,0.892,0.91,11.35,3.292,2,0.977,8,2.691076367919407,2750.478025,1.8354770784688659,128.8225,0.8281000000000001,0.7535710000000001,104.89,22.7,1.82,595.25075,1.784,93.56188,1061.927338,530.963669,483.17693879
579,B1 LM,CRAWFORD,3034.0,43.361999999999995,0.93,-0.02,6.92,3.571,2,0.955,8,2.5661221552559375,1880.2630439999996,1.6219091489948445,47.8864,0.0004,-8.000000000000001e-06,86.72399999999999,13.84,-0.04,300.06503999999995,1.86,80.65332,558.1209743999999,279.06048719999995,-5.581209743999999
580,B1 LM,CRAWFORD,3034.5,42.06399999999999,0.9740000000000001,0.015,5.495,3.435,2,0.909,6,2.546699143206189,1769.3800959999994,1.531058991007926,30.195025,0.000225,3.3749999999999995e-06,84.12799999999999,10.99,0.03,231.14167999999998,1.9480000000000002,81.94067199999999,450.26399263999997,225.13199631999998,3.3769799447999995
