,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,Facies,GR025,GR2,PHIND025,PHIND2,DeltaPHIlog,DeltaPHI05,NM_M_GR,NM_M_PHIND,NM_M_DeltaPHI,GR_PHIND,NM_M_PE,NM_M_PE_GR,NM_M_PE_GR_PHIND,PE_GR_PHIND,PE_GR_PHIND_DeltaPHI
526,A1 LM,CRAWFORD,2998.5,42.83,0.8009999999999999,0.41,8.49,3.91,2,0.5,6,2.558214867594681,1834.4089,1.7069740644973763,72.0801,0.16809999999999997,0.06892099999999998,85.66,16.98,0.82,363.62669999999997,7.82,334.9306,2843.5607940000004,1421.7803970000002,582.9299627700001
527,A1 LM,CRAWFORD,2999.0,46.846000000000004,0.82,1.255,8.275,3.793,2,0.491,6,2.616183055635651,2194.5477160000005,1.696063080409601,68.47562500000001,1.5750249999999997,1.9766563749999995,93.69200000000001,16.55,2.51,387.65065000000004,7.586,355.373756,2940.7178309,1470.35891545,1845.3004388897498
528,A1 LM,CRAWFORD,2999.5,48.133,0.845,1.77,8.29,3.486,2,0.48100000000000004,6,2.633969445299494,2316.7856890000003,1.6968311671399703,68.72409999999999,3.1329000000000002,5.5452330000000005,96.266,16.58,3.54,399.02257,6.972,335.583276,2781.98535804,1390.99267902,2462.0570418654
529,A1 LM,CRAWFORD,3000.0,43.162,0.8740000000000001,1.35,8.64,3.263,2,0.47200000000000003,6,2.5631580708455686,1862.958244,1.7144642578192797,74.6496,1.8225000000000002,2.4603750000000004,86.324,17.28,2.7,372.91968,6.526,281.675212,2433.67383168,1216.83691584,1642.7298363840002
530,A1 LM,CRAWFORD,3000.5,36.586,0.92,1.01,8.74,3.187,2,0.462,6,2.4593975298685833,1338.535396,1.7194037047240815,76.3876,1.0201,1.0303010000000001,73.172,17.48,2.02,319.76164,6.374,233.19916399999997,2038.1606933599999,1019.0803466799999,1029.2711501468
531,A1 LM,CRAWFORD,3001.0,32.746,0.955,0.625,8.535,3.173,2,0.45299999999999996,6,2.3921563658831517,1072.3005160000002,1.7092314739666796,72.846225,0.390625,0.244140625,65.492,17.07,1.25,279.48711000000003,6.346,207.806116,1773.62520006,886.81260003,554.25787501875
532,A1 LM,CRAWFORD,3001.5,30.956999999999997,0.9740000000000001,0.565,8.555,3.315,2,0.44299999999999995,6,2.358792383579684,958.3358489999998,1.7102319025330843,73.188025,0.3192249999999999,0.18036212499999996,61.913999999999994,17.11,1.13,264.837135,6.63,205.24490999999998,1755.8702050499996,877.9351025249998,496.03333292662484
533,A1 LM,CRAWFORD,3002.0,30.765,0.981,0.545,8.575,3.4410000000000003,2,0.434,6,2.355126449419937,946.485225,1.7112305785221535,73.53062499999999,0.29702500000000004,0.16187862500000003,61.53,17.15,1.09,263.809875,6.882000000000001,211.72473000000002,1815.53955975,907.769779875,494.73453003187507
534,A1 LM,CRAWFORD,3002.5,31.265,0.987,0.625,8.425,3.6180000000000003,2,0.425,6,2.3646376939348883,977.500225,1.7036974657315185,70.98062500000002,0.390625,0.244140625,62.53,16.85,1.25,263.40762500000005,7.236000000000001,226.23354000000003,1906.0175745000004,953.0087872500002,595.6304920312501
535,A1 LM,CRAWFORD,3003.0,33.124,0.9940000000000001,0.755,8.045,3.943,2,0.415,6,2.399030083493421,1097.1993760000003,1.6841528792649931,64.722025,0.570025,0.430368875,66.248,16.09,1.51,266.48258000000004,7.886,261.215864,2101.48162588,1050.74081294,793.3093137697001
536,A1 LM,CRAWFORD,3003.5,35.211,0.997,0.635,7.555,4.07,2,0.406,6,2.4359568432291483,1239.8145209999998,1.6579010903479587,57.078025,0.403225,0.25604787500000004,70.422,15.11,1.27,266.01910499999997,8.14,286.61754,2165.3955147,1082.69775735,687.51307591725
537,A1 LM,CRAWFORD,3004.0,36.385999999999996,0.988,0.125,7.135,3.885,2,0.396,6,2.456029499276065,1323.9409959999996,1.6343628966170936,50.908224999999995,0.015625,0.001953125,72.77199999999999,14.27,0.25,259.61411,7.77,282.71921999999995,2017.2016346999997,1008.6008173499998,126.07510216874998
538,A1 LM,CRAWFORD,3004.5,38.016999999999996,0.951,-0.175,6.875,3.654,2,0.387,6,2.483101433865721,1445.2922889999998,1.619265920232183,47.265625,0.030624999999999996,-0.005359374999999999,76.03399999999999,13.75,-0.35,261.366875,7.308,277.82823599999995,1910.0691224999996,955.0345612499998,-167.13104821874995
539,A1 LM,CRAWFORD,3005.0,41.016000000000005,0.903,0.055,6.825,3.438,2,0.377,6,2.5306863704655345,1682.3122560000004,1.6163137367239773,46.580625000000005,0.003025,0.000166375,82.03200000000001,13.65,0.11,279.93420000000003,6.876,282.026016,1924.8275592000002,962.4137796000001,52.932757878000004
540,A1 LM,CRAWFORD,3005.5,49.653999999999996,0.8540000000000001,1.52,7.51,3.33,2,0.368,6,2.654535636256234,2465.519716,1.6554268093784588,56.400099999999995,2.3104,3.5118080000000003,99.30799999999999,15.02,3.04,372.90153999999995,6.66,330.69563999999997,2483.5242563999996,1241.7621281999998,1887.4784348639996
541,A1 LM,CRAWFORD,3006.0,62.068000000000005,0.799,3.1,9.13,3.2089999999999996,2,0.358,6,2.806835352315793,3852.4366240000004,1.738271838910021,83.35690000000001,9.610000000000001,29.791000000000004,124.13600000000001,18.26,6.2,566.6808400000001,6.417999999999999,398.352424,3636.9576311200003,1818.4788155600002,5637.284328236001
542,A1 LM,CRAWFORD,3006.5,71.222,0.74,4.0,10.98,3.0869999999999997,2,0.349,4,2.905049529393503,5072.573283999999,1.8203319216989462,120.56040000000002,16.0,64.0,142.444,21.96,8.0,782.01756,6.1739999999999995,439.72462799999994,4828.17641544,2414.08820772,9656.35283088
543,A1 LM,CRAWFORD,3007.0,73.309,0.691,4.015,12.425,2.98,2,0.34,4,2.9261010760610358,5374.209481,1.8774747259025655,154.380625,16.120224999999998,64.72270337499998,146.618,24.85,8.03,910.864325,5.96,436.92163999999997,5428.751377,2714.3756885,10898.218389327498
544,A1 LM,CRAWFORD,3007.5,69.469,0.627,3.19,13.37,2.904,2,0.33,4,2.8870065009360513,4825.9419609999995,1.912197965629198,178.75689999999997,10.1761,32.461759,138.938,26.74,6.38,928.8005299999999,5.808,403.47595199999995,5394.473478239999,2697.2367391199996,8604.185197792798
545,A1 LM,CRAWFORD,3008.0,65.857,0.5589999999999999,2.1,14.08,2.859,2,0.321,4,2.848724730581838,4337.144449,1.9370938562338025,198.2464,4.41,9.261000000000001,131.714,28.16,4.2,927.26656,5.718,376.57032599999997,5302.1101900799995,2651.0550950399997,5567.215699584
546,A1 LM,CRAWFORD,3008.5,58.369,0.504,0.715,14.235,2.83,2,0.311,4,2.764047889035822,3406.940161,1.9424031239633797,202.635225,0.5112249999999999,0.36552587499999994,116.738,28.47,1.43,830.882715,5.66,330.36854,4702.7961669,2351.39808345,1681.2496296667498
547,A1 LM,CRAWFORD,3009.0,56.125,0.435,-0.775,13.415,2.786,2,0.302,4,2.737090066454856,3150.015625,1.9138049311156264,179.962225,0.6006250000000001,-0.46548437500000006,112.25,26.83,-1.55,752.916875,5.572,312.7285,4195.2528274999995,2097.6264137499998,-1625.6604706562498
548,A1 LM,CRAWFORD,3009.5,56.769,0.37799999999999995,-1.155,12.805,2.7260000000000004,2,0.292,4,2.744908114202899,3222.719361,1.8916679061126394,163.96802499999998,1.334025,-1.5407988750000001,113.538,25.61,-2.31,726.9270449999999,5.452000000000001,309.504588,3963.20624934,1981.60312467,-2288.75160899385
549,A1 LM,CRAWFORD,3010.0,62.586999999999996,0.298,-0.18,12.87,2.588,2,0.28300000000000003,3,2.812684589508541,3917.1325689999994,1.894063943727988,165.63689999999997,0.0324,-0.0058319999999999995,125.17399999999999,25.74,-0.36,805.4946899999999,5.176,323.950312,4169.240515439999,2084.6202577199997,-375.2316463895999
550,A1 LM,CRAWFORD,3010.5,64.67399999999999,0.252,0.24,14.42,2.465,2,0.27399999999999997,3,2.8358446136827626,4182.726275999999,1.9486835323390777,207.9364,0.0576,0.013823999999999998,129.34799999999998,28.84,0.48,932.5990799999998,4.93,318.84281999999996,4597.7134644,2298.8567322,551.725615728
551,A1 LM,CRAWFORD,3011.0,64.253,0.212,0.24,16.36,2.374,2,0.264,3,2.8312182719837695,4128.448009,2.011156305022396,267.64959999999996,0.0576,0.013823999999999998,128.506,32.72,0.48,1051.1790799999999,4.748,305.073244,4990.99827184,2495.49913592,598.9197926208
552,A1 LM,CRAWFORD,3011.5,61.553000000000004,0.166,-0.295,18.395,2.329,2,0.255,3,2.8009948231908894,3788.7718090000008,2.070975437517661,338.37602499999997,0.08702499999999999,-0.025672374999999997,123.10600000000001,36.79,-0.59,1132.267435,4.658,286.71387400000003,5274.101712230001,2637.0508561150004,-777.9300025539251
553,A1 LM,CRAWFORD,3012.0,60.221000000000004,0.114,-0.59,19.27,2.315,2,0.245,2,2.785716975766334,3626.5688410000002,2.095175604461257,371.3329,0.34809999999999997,-0.20537899999999998,120.44200000000001,38.54,-1.18,1160.45867,4.63,278.82323,5372.9236421000005,2686.4618210500003,-1585.0124744195
554,A1 LM,CRAWFORD,3012.5,59.11600000000001,0.09300000000000001,-0.655,19.655,2.302,2,0.23600000000000002,2,2.7728492560653817,3494.7014560000007,2.1055631050937844,386.31902500000007,0.42902500000000005,-0.281011375,118.23200000000001,39.31,-1.31,1161.9249800000002,4.604,272.170064,5349.502607920001,2674.7513039600003,-1751.9621040938002
555,A1 LM,CRAWFORD,3013.0,57.997,0.081,-0.8,19.69,2.258,2,0.226,2,2.7596333350044278,3363.652009,2.1064998330089555,387.69610000000006,0.6400000000000001,-0.5120000000000001,115.994,39.38,-1.6,1141.96093,4.516,261.914452,5157.09555988,2578.54777994,-2062.838223952
556,A1 LM,CRAWFORD,3013.5,57.363,0.091,-1.105,19.095,2.2430000000000003,2,0.217,2,2.752060417998651,3290.513769,2.0904024979147384,364.61902499999997,1.221025,-1.349232625,114.726,38.19,-2.21,1095.346485,4.486000000000001,257.330418,4913.72433171,2456.862165855,-2714.832693269775
557,A1 LM,CRAWFORD,3014.0,57.863,0.14400000000000002,-1.27,18.12,2.261,2,0.20800000000000002,2,2.758037943453459,3348.126769,2.063191540007508,328.3344,1.6129,-2.0483830000000003,115.726,36.24,-2.54,1048.47756,4.522,261.65648600000003,4741.215526320001,2370.6077631600006,-3010.6718592132006
558,A1 LM,CRAWFORD,3014.5,59.038000000000004,0.20600000000000002,-1.26,17.03,2.326,2,0.198,2,2.7719341512769837,3485.4854440000004,2.0314384205268614,290.02090000000004,1.5876000000000001,-2.000376,118.07600000000001,34.06,-2.52,1005.4171400000001,4.652,274.64477600000004,4677.200535280001,2338.6002676400003,-2946.6363372264004
559,A1 LM,CRAWFORD,3015.0,60.213,0.29,-1.04,16.68,2.4090000000000003,2,0.18899999999999997,3,2.785624454693578,3625.6053690000003,2.0209194866031717,278.2224,1.0816000000000001,-1.124864,120.426,33.36,-2.08,1004.35284,4.8180000000000005,290.10623400000003,4838.97198312,2419.48599156,-2516.2654312224
560,A1 LM,CRAWFORD,3015.5,61.16,0.368,-0.14,16.68,2.781,2,0.179,4,2.796513171506056,3740.5455999999995,2.0209194866031717,278.2224,0.019600000000000003,-0.0027440000000000008,122.32,33.36,-0.28,1020.1487999999999,5.562,340.17192,5674.0676256,2837.0338128,-397.18473379200003
561,A1 LM,CRAWFORD,3016.0,58.46,0.46799999999999997,-0.25,15.21,3.327,2,0.17,4,2.765124579733454,3417.5716,1.9748417658131499,231.34410000000003,0.0625,-0.015625,116.92,30.42,-0.5,889.1766,6.654,388.99284,5916.5810964,2958.2905482,-739.57263705
562,A1 LM,CRAWFORD,3016.5,53.48,0.564,0.36,11.47,3.7960000000000003,2,0.16,6,2.7042562969350534,2860.1103999999996,1.8403094425599245,131.5609,0.1296,0.046655999999999996,106.96,22.94,0.72,613.4156,7.5920000000000005,406.02016000000003,4657.0512352000005,2328.5256176000003,838.2692223360001
563,A1 LM,CRAWFORD,3017.0,51.692,0.657,0.825,8.125,4.062,2,0.151,6,2.6813643684003243,2672.062864,1.6883241876925903,66.015625,0.6806249999999999,0.561515625,103.384,16.25,1.65,419.9975,8.124,419.94580800000006,3412.0596900000005,1706.0298450000003,1407.4746221250002
564,A1 LM,CRAWFORD,3017.5,67.238,0.807,1.7,7.13,4.173,2,0.142,6,2.8635429188111776,4520.948644,1.6340764928741058,50.8369,2.8899999999999997,4.912999999999999,134.476,14.26,3.4,479.40693999999996,8.346,561.168348,4001.1303212400003,2000.5651606200001,3400.960773054
565,A1 LM,CRAWFORD,3018.0,74.796,0.89,2.905,7.335,4.19,2,0.132,4,2.940827786940131,5594.441616000001,1.6456975763457173,53.802225,8.439024999999999,24.515367624999996,149.592,14.67,5.81,548.6286600000001,8.38,626.7904800000001,4597.508170800001,2298.7540854000003,6677.880618087001
566,A1 LM,CRAWFORD,3018.5,75.743,0.925,3.055,7.765,4.302,2,0.12300000000000001,4,2.9500924466838474,5737.002048999999,1.6693037346805868,60.295224999999995,9.333025000000001,28.512391375000004,151.486,15.53,6.11,588.1443949999999,8.604,651.6927719999999,5060.394374579999,2530.1971872899994,7729.752407170949
567,A1 LM,CRAWFORD,3019.0,70.991,0.9279999999999999,2.325,7.785,4.444,2,0.113,4,2.9026911142084897,5039.722081,1.6703775877509675,60.606225,5.405625000000001,12.568078125000003,141.982,15.57,4.65,552.664935,8.888,630.9680079999999,4912.0859422799995,2456.0429711399997,5710.299907900499
568,A1 LM,CRAWFORD,3019.5,57.348,0.929,1.355,7.395,4.492,2,0.10400000000000001,6,2.751880489495601,3288.793104,1.6490527366271308,54.686024999999994,1.836025,2.487813875,114.696,14.79,2.71,424.08845999999994,8.984,515.214432,3810.01072464,1905.00536232,2581.2822659435997
569,A1 LM,CRAWFORD,3020.0,46.213,0.929,0.67,7.43,4.385,2,0.094,6,2.607300215930153,2135.641369,1.6510004948781214,55.204899999999995,0.4489000000000001,0.30076300000000006,92.426,14.86,1.34,343.36259,8.77,405.28801,3011.2899143,1505.64495715,1008.7821212905001
570,A1 LM,CRAWFORD,3020.5,42.11600000000001,0.9259999999999999,0.19,7.17,4.2010000000000005,2,0.085,6,2.5474858432860334,1773.7574560000005,1.6363635194537847,51.408899999999996,0.0361,0.0068590000000000005,84.23200000000001,14.34,0.38,301.97172000000006,8.402000000000001,353.8586320000001,2537.166391440001,1268.5831957200005,241.0308071868001
571,A1 LM,CRAWFORD,3021.0,44.925,0.9179999999999999,-0.19,6.69,4.093,2,0.075,8,2.5889402139437454,2018.2556249999998,1.6082609960064047,44.7561,0.0361,-0.0068590000000000005,89.85,13.38,-0.38,300.54825,8.186,367.75604999999996,2460.2879745,1230.14398725,-233.72735757750002
572,A1 LM,CRAWFORD,3021.5,55.903,0.912,0.07,5.72,4.034,2,0.066,8,2.7343794322399524,3125.1454089999997,1.5464967341123872,32.718399999999995,0.004900000000000001,0.0003430000000000001,111.806,11.44,0.14,319.76516,8.068,451.025404,2579.86531088,1289.93265544,90.29528588080001
573,A1 LM,CRAWFORD,3022.0,66.196,0.9059999999999999,0.495,5.375,3.958,2,0.057,8,2.852383639727813,4381.910416,1.5226308232378347,28.890625,0.245025,0.121287375,132.392,10.75,0.99,355.8035,7.916,524.007536,2816.540506,1408.270253,697.093775235
574,A1 LM,CRAWFORD,3022.5,73.52600000000001,0.894,1.44,5.26,3.82,2,0.047,8,2.928264044866675,5406.072676000002,1.514420347273485,27.667599999999997,2.0736,2.9859839999999997,147.05200000000002,10.52,2.88,386.74676000000005,7.64,561.73864,2954.7452464000003,1477.3726232000001,2127.416577408
575,B1 SH,CRAWFORD,3032.0,72.392,0.7090000000000001,-0.74,18.41,2.6289999999999996,1,0.125,8,2.9169074104248525,5240.601664,2.071397497001719,338.92810000000003,0.5476,-0.405224,72.392,18.41,-0.74,1332.7367199999999,2.6289999999999996,190.31856799999997,3503.7648368799996,3503.7648368799996,-2592.7859792911995
576,B1 SH,CRAWFORD,3032.5,69.928,0.792,-0.69,19.32,2.616,1,0.063,8,2.89176353378653,4889.925184,2.0965333756387428,373.2624,0.4760999999999999,-0.32850899999999994,69.928,19.32,-0.69,1351.00896,2.616,182.931648,3534.23943936,3534.23943936,-2438.6252131583997
577,B1 LM,CRAWFORD,3033.0,64.72,0.8490000000000001,-0.96,16.33,2.9139999999999997,2,1.0,8,2.8363487346318164,4188.6784,2.0102336854792155,266.66889999999995,0.9216,-0.8847359999999999,129.44,32.66,-1.92,1056.8775999999998,5.827999999999999,377.18816,6159.482652799999,3079.7413263999997,-2956.5516733439995
578,B1 LM,CRAWFORD,3033.5,52.445,0.892,0.91,11.35,3.292,2,0.977,8,2.691076367919407,2750.478025,1.8354770784688659,128.8225,0.8281000000000001,0.7535710000000001,104.89,22.7,1.82,595.25075,6.584,345.29787999999996,3919.1309379999993,1959.5654689999997,1783.2045767899997
579,B1 LM,CRAWFORD,3034.0,43.361999999999995,0.93,-0.02,6.92,3.571,2,0.955,8,2.5661221552559375,1880.2630439999996,1.6219091489948445,47.8864,0.0004,-8.000000000000001e-06,86.72399999999999,13.84,-0.04,300.06503999999995,7.142,309.691404,2143.0645156799997,1071.5322578399998,-21.430645156799997
580,B1 LM,CRAWFORD,3034.5,42.06399999999999,0.9740000000000001,0.015,5.495,3.435,2,0.909,8,2.546699143206189,1769.3800959999994,1.531058991007926,30.195025,0.000225,3.3749999999999995e-06,84.12799999999999,10.99,0.03,231.14167999999998,6.87,288.97968,1587.9433416,793.9716708,11.909575061999998
581,B1 LM,CRAWFORD,3035.0,45.641999999999996,0.956,0.005,5.475,3.375,2,0.8859999999999999,6,2.5992087877490384,2083.1921639999996,1.5296639471987035,29.975624999999997,2.5e-05,1.2500000000000002e-07,91.28399999999999,10.95,0.01,249.88994999999997,6.75,308.08349999999996,1686.7571624999996,843.3785812499998,4.216892906249999
582,B1 LM,CRAWFORD,3035.5,53.266000000000005,0.932,-0.105,5.545,3.299,2,0.8640000000000001,6,2.7015469604025,2837.2667560000004,1.5345300153021848,30.747025,0.011024999999999998,-0.0011576249999999998,106.53200000000001,11.09,-0.21,295.35997000000003,6.598,351.449068,1948.7850820600001,974.3925410300001,-102.31121680815001
583,B1 LM,CRAWFORD,3036.0,59.043,0.894,0.17,6.99,3.114,2,0.841,6,2.771992839031506,3486.075849,1.6259953300303347,48.8601,0.028900000000000006,0.004913000000000001,118.086,13.98,0.34,412.71057,6.228,367.71980399999995,2570.36142996,1285.18071498,218.4807215466
584,B1 LM,CRAWFORD,3036.5,62.331,0.8340000000000001,-0.245,9.835,2.813,2,0.818,6,2.8098039819032365,3885.1535610000005,1.770898177793784,96.72722500000002,0.060024999999999995,-0.014706124999999999,124.662,19.67,-0.49,613.025385,5.626,350.674206,3448.8808160100007,1724.4404080050003,-422.4878999612251
585,B1 LM,CRAWFORD,3037.0,60.946000000000005,0.884,-1.69,16.08,2.745,2,0.795,6,2.7940636919613713,3714.4149160000006,2.0024953261250533,258.56639999999993,2.8560999999999996,-4.826809,121.89200000000001,32.16,-3.38,980.01168,5.49,334.59354,5380.2641232,2690.1320616,-4546.323184104
586,B1 LM,CRAWFORD,3037.5,53.913999999999994,0.9179999999999999,-0.72,19.54,3.1519999999999997,2,0.773,8,2.709726063253478,2906.7193959999995,2.102476449585124,381.81159999999994,0.5184,-0.37324799999999997,107.82799999999999,39.08,-1.44,1053.4795599999998,6.303999999999999,339.87385599999993,6641.135146239998,3320.567573119999,-2390.808652646399
587,B1 LM,CRAWFORD,3038.0,45.287,0.922,-0.86,18.44,3.9619999999999997,2,0.75,8,2.594139867068563,2050.912369,2.072240842835788,340.03360000000004,0.7395999999999999,-0.636056,90.574,36.88,-1.72,835.0922800000001,7.9239999999999995,358.85418799999997,6617.2712267199995,3308.6356133599998,-2845.4266274896
588,B1 LM,CRAWFORD,3038.5,30.049,0.925,0.445,13.565,4.571000000000001,2,0.727,8,2.3413023763692205,902.942401,1.919132452995514,184.009225,0.198025,0.08812112500000001,60.098,27.13,0.89,407.61468499999995,9.142000000000001,274.707958,3726.4134502700003,1863.2067251350002,829.126992685075
589,B1 LM,CRAWFORD,3039.0,23.017,0.9470000000000001,0.54,9.59,4.806,2,0.705,8,2.1903432535677063,529.782289,1.7597649028891345,91.96809999999999,0.2916,0.15746400000000002,46.034,19.18,1.08,220.73302999999999,9.612,221.239404,2121.68588436,1060.84294218,572.8551887771999
590,B1 LM,CRAWFORD,3039.5,21.228,0.973,-0.03,7.57,4.824,2,0.682,8,2.1464820930249457,450.6279840000001,1.658723394191907,57.3049,0.0009,-2.6999999999999996e-05,42.456,15.14,-0.06,160.69596,9.648,204.807744,1550.39462208,775.19731104,-23.2559193312
591,B1 LM,CRAWFORD,3040.0,20.109,0.985,0.225,6.725,4.81,2,0.659,8,2.1176179934935373,404.3718810000001,1.6103603621481708,45.225624999999994,0.050625,0.011390625000000001,40.218,13.45,0.45,135.233025,9.62,193.44858,1300.9417004999998,650.4708502499999,146.35594130624997
592,B1 LM,CRAWFORD,3040.5,19.256,0.995,0.415,6.505,4.859,2,0.636,8,2.0947949550929446,370.793536,1.5970254064890044,42.315025,0.172225,0.07147337499999999,38.512,13.01,0.83,125.26028,9.718,187.129808,1217.27940104,608.63970052,252.5854757158
593,B1 LM,CRAWFORD,3041.0,18.38,0.9990000000000001,0.44,6.29,4.8919999999999995,2,0.614,8,2.070553119831801,337.82439999999997,1.5836626032071637,39.5641,0.1936,0.085184,36.76,12.58,0.88,115.61019999999999,9.783999999999999,179.82991999999996,1131.1301967999998,565.5650983999999,248.84864329599995
594,B1 LM,CRAWFORD,3041.5,17.275,0.987,0.185,6.075,4.91,2,0.591,8,2.0387055913309506,298.42562499999997,1.5699527090881584,36.905625,0.034225,0.006331625,34.55,12.15,0.37,104.94562499999999,9.82,169.6405,1030.5660375,515.28301875,95.32735846874999
