"Well.Name","Formation","Depth","GR","ILD_log10","DeltaPHI","PHIND","PE","NM_M","RELPOS","RELPOS_next","Facies.predict","Facies.p1","Facies.p2","Facies.p3","Facies.p4","Facies.p5","Facies.p6","Facies.p7","Facies.p8","Facies.p9"
"CRAWFORD","A1 LM",2997.5,28.85,0.791,-0.46,9.89,4.371,1,0.519,0.00900000000000001,"6",6.11066623499805e-06,0.000104990462761269,0.00235986643283268,0.0135680429094947,0.0778326883507564,0.58161049365647,0.00552638835962797,0.290243580691145,0.0287478384706765
"CRAWFORD","A1 LM",2998,36.226,0.788,-0.085,9.175,4.112,1,0.509,0.01,"6",2.38183302780115e-05,0.000359750041601446,0.00339756959108845,0.0594528028167219,0.103817520894776,0.619128241665721,0.00606395839747325,0.197120612199049,0.0106357260632913
"CRAWFORD","A1 LM",2998.5,42.83,0.801,0.41,8.49,3.91,1,0.5,0.00900000000000001,"6",7.01842055723108e-05,0.00075773325598868,0.00375464427641031,0.150391744180754,0.115583067340506,0.582888683556693,0.00470031736150618,0.136655749598503,0.0051978762240668
"CRAWFORD","A1 LM",2999,46.846,0.82,1.255,8.275,3.793,1,0.491,0.00900000000000001,"6",8.56669809788549e-05,0.000772881953768647,0.00288143671821726,0.217796619552766,0.114923279064289,0.548265972102852,0.0041287090552447,0.107280962859625,0.00386447171225897
"CRAWFORD","A1 LM",2999.5,48.133,0.845,1.77,8.29,3.486,1,0.481,0.01,"6",0.000146243946452323,0.000836241226176591,0.00200315960932365,0.214037506385948,0.140857217109181,0.543133559403411,0.00372119394651561,0.0918232798944225,0.00344159847856901
"CRAWFORD","A1 LM",3000,43.162,0.874,1.35,8.64,3.263,1,0.472,0.00900000000000001,"6",0.000292677592943689,0.000963821708667735,0.00177458329811285,0.174780203162727,0.152847666639444,0.576537361951525,0.00314480089431679,0.0865865377482794,0.00307234700398325
"CRAWFORD","A1 LM",3000.5,36.586,0.92,1.01,8.74,3.187,1,0.462,0.00999999999999995,"6",0.000308209041853066,0.000668144875307205,0.00118038333716542,0.112094781567177,0.155651471931048,0.624114207013488,0.0021227328633759,0.099389217082165,0.00447085228841972
"CRAWFORD","A1 LM",3001,32.746,0.955,0.625,8.535,3.173,1,0.453,0.00900000000000001,"6",0.000311499642867526,0.000482055967169435,0.000893972893556695,0.0786355331043276,0.14662076462051,0.650690957793009,0.00139725924708886,0.114209202658357,0.00675875407311438
"CRAWFORD","A1 LM",3001.5,30.957,0.974,0.565,8.555,3.315,1,0.443,0.01,"6",0.000229382760361832,0.000371438305811607,0.000875556260859162,0.0762655546870647,0.126082297162515,0.651817552318358,0.00116451574686683,0.132583556258629,0.010610146499534
"CRAWFORD","A1 LM",3002,30.765,0.981,0.545,8.575,3.441,1,0.434,0.00900000000000001,"6",0.0001833268624551,0.000334372576525129,0.000960256199048396,0.0819927880600333,0.109450167221118,0.652381616047643,0.00111036321251834,0.140210911557633,0.013376198263025
"CRAWFORD","A1 LM",3002.5,31.265,0.987,0.625,8.425,3.618,1,0.425,0.00900000000000001,"6",0.000121602849572774,0.000279876860878928,0.00102958358011789,0.0907845329471318,0.0931820691712421,0.655121535602794,0.00103365604154566,0.141947045138928,0.0165000978077884
"CRAWFORD","A1 LM",3003,33.124,0.994,0.755,8.045,3.943,1,0.415,0.01,"6",5.18750094636232e-05,0.000214161393144624,0.00128595175420854,0.0989598297646695,0.0841892255456496,0.639498126463919,0.000996213476313986,0.148029731259903,0.0267748853327273
"CRAWFORD","A1 LM",3003.5,35.211,0.997,0.635,7.555,4.07,1,0.406,0.00899999999999995,"6",3.79968856365278e-05,0.000214613921501015,0.00147522599146344,0.100412579116762,0.0796788478599332,0.638684679530582,0.000959503637047745,0.148392892590884,0.0301436604661896
"CRAWFORD","A1 LM",3004,36.386,0.988,0.125,7.135,3.885,1,0.396,0.01,"6",7.87015739541623e-05,0.000298839159484478,0.00144351278052524,0.0939477602136462,0.0742761182802593,0.671389185643617,0.000819808737457445,0.139182668558934,0.0185634050521219
"CRAWFORD","A1 LM",3004.5,38.017,0.951,-0.175,6.875,3.654,1,0.387,0.00900000000000001,"6",0.000181951275031986,0.000563098543578191,0.00146283610983995,0.0814292413663383,0.0823657434374906,0.690717262983485,0.00102341466195718,0.132461158536189,0.0097952930860891
"CRAWFORD","A1 LM",3005,41.016,0.903,0.055,6.825,3.438,1,0.377,0.01,"6",0.000347991686032078,0.000940240821615194,0.00164247399319077,0.0880311703109774,0.0977767155000179,0.686534050758269,0.00140245758058139,0.117901951232683,0.00542294811663372
"CRAWFORD","A1 LM",3005.5,49.654,0.854,1.52,7.51,3.33,1,0.368,0.00900000000000001,"6",0.000334473183437062,0.00136061503556326,0.00242330538617309,0.171385079395587,0.121626240914421,0.604667478645235,0.00267916610574593,0.0915702143215235,0.00395342701231374
"CRAWFORD","A1 LM",3006,62.068,0.799,3.1,9.13,3.209,1,0.358,0.01,"6",0.000216829539534089,0.00202428520295998,0.00503967196204756,0.319306687894166,0.121031840234325,0.465671030840452,0.00718444164882583,0.0763476789987196,0.0031775336789698
"CRAWFORD","A1 LM",3006.5,71.222,0.74,4,10.98,3.087,1,0.349,0.00900000000000001,"4",0.000204846679395443,0.00280360710072581,0.00829934358292693,0.414974431066763,0.114213823271899,0.375372672012596,0.015730603815576,0.0661939279506769,0.00220674451944032
"CRAWFORD","A1 LM",3007,73.309,0.691,4.015,12.425,2.98,1,0.34,0.00899999999999995,"4",0.000309139378116562,0.00391760692148382,0.0115893549441873,0.464741449654977,0.105483518038055,0.328429134259256,0.0251716947484778,0.0588038209434181,0.00155428111202859
"CRAWFORD","A1 LM",3007.5,69.469,0.627,3.19,13.37,2.904,1,0.33,0.01,"4",0.000722169733639573,0.00465942926159829,0.0117162739386343,0.537043906423042,0.0969292365084493,0.265626166674168,0.0373773823573177,0.0449082138994465,0.00101722120370447
"CRAWFORD","A1 LM",3008,65.857,0.559,2.1,14.08,2.859,1,0.321,0.00900000000000001,"4",0.00177080614287249,0.00486045787436242,0.0103469275387467,0.595637383673673,0.0878726693465053,0.210976921912273,0.0560888680147943,0.0317210778774012,0.000724887619371762
"CRAWFORD","A1 LM",3008.5,58.369,0.504,0.715,14.235,2.83,1,0.311,0.01,"4",0.00514407533271381,0.00565962352206409,0.00933203556363602,0.607852670510628,0.0837410517651934,0.19412765203456,0.0683833203783637,0.0252244954531188,0.000535075439722472
"CRAWFORD","A1 LM",3009,56.125,0.435,-0.775,13.415,2.786,1,0.302,0.00900000000000001,"4",0.0309934858225349,0.00856783008820198,0.00888197211411165,0.501369810792934,0.0856653459574934,0.231464578205837,0.107084661568693,0.0256024678091985,0.000369847640996013
"CRAWFORD","A1 LM",3009.5,56.769,0.378,-1.155,12.805,2.726,1,0.292,0.01,"4",0.072163176973675,0.00873942438566907,0.00577953779415771,0.448364771827148,0.0799944456860252,0.226490838141166,0.138157455307076,0.0200891170766748,0.000221232808407739
"CRAWFORD","A1 LM",3010,62.587,0.298,-0.18,12.87,2.588,1,0.283,0.00900000000000001,"4",0.060689820122048,0.00491266910758143,0.00237522887951403,0.477621423265897,0.0777702295071375,0.139726432161674,0.225590753186988,0.0112106124680343,0.000102831301125932
"CRAWFORD","A1 LM",3010.5,64.674,0.252,0.24,14.42,2.465,1,0.274,0.00899999999999995,"4",0.0440359825118518,0.00269577527602467,0.00165090752877035,0.45944929009788,0.0647144405236194,0.0847533152060426,0.335303746777648,0.00731765917120812,7.88829069553132e-05
"CRAWFORD","A1 LM",3011,64.253,0.212,0.24,16.36,2.374,1,0.264,0.01,"7",0.0345043808505737,0.00153097147140378,0.0013690804093225,0.366728859873139,0.0521255529878547,0.0497441135323878,0.488533898817165,0.00539540153159493,6.774052655862e-05
"CRAWFORD","A1 LM",3011.5,61.553,0.166,-0.295,18.395,2.329,1,0.255,0.00900000000000001,"7",0.0279432608062879,0.000767353279501966,0.00101899040014626,0.222341081183781,0.0396758824626845,0.0262657737127659,0.677915742097682,0.00401949726661718,5.24187905333599e-05
"CRAWFORD","A1 LM",3012,60.221,0.114,-0.59,19.27,2.315,1,0.245,0.01,"7",0.0243463229796253,0.00041234804303967,0.000598223777609046,0.143031875379864,0.0302178169137145,0.0163397401777662,0.7820981315442,0.0029176441856641,3.78969985164598e-05
"CRAWFORD","A1 LM",3012.5,59.116,0.093,-0.655,19.655,2.302,1,0.236,0.00900000000000001,"7",0.0227840212337007,0.000311347140845236,0.000457812342018494,0.111641973764219,0.0268506910902308,0.0133591824724722,0.821985448413874,0.00257562647997279,3.38970626665286e-05
"CRAWFORD","A1 LM",3013,57.997,0.081,-0.8,19.69,2.258,1,0.226,0.00999999999999998,"7",0.0280605745107483,0.000292891621331592,0.000388094895395211,0.100593979383241,0.0252859130728894,0.0127362079590345,0.830265709919656,0.0023473907181656,2.92379195379404e-05
"CRAWFORD","A1 LM",3013.5,57.363,0.091,-1.105,19.095,2.243,1,0.217,0.00900000000000001,"7",0.0458035548609944,0.000435981943286786,0.000474482534039332,0.117858871361421,0.029055284726515,0.0169246119332628,0.786687873261,0.00272840015572887,3.09392237522658e-05
"CRAWFORD","A1 LM",3014,57.863,0.144,-1.27,18.12,2.261,1,0.208,0.00900000000000001,"7",0.0729786168540145,0.00109221381645433,0.00104775995560289,0.180204934447825,0.0436431761461097,0.0311997536449709,0.665279796155172,0.00450389186241602,4.98571174347548e-05
"CRAWFORD","A1 LM",3014.5,59.038,0.206,-1.26,17.03,2.326,1,0.198,0.00999999999999998,"7",0.0870583308041891,0.0027310120315492,0.00253280038465201,0.279144836791164,0.0648113517572352,0.0590470673329379,0.496645745656102,0.00793564196044769,9.32132817229563e-05
"CRAWFORD","A1 LM",3015,60.213,0.29,-1.04,16.68,2.409,1,0.189,0.00900000000000001,"4",0.0586910809614132,0.00606021555052582,0.00760591430579027,0.411525054137506,0.0907168141156672,0.0961975801323822,0.314603184273005,0.0143861807761309,0.000213975747579235
"CRAWFORD","A1 LM",3015.5,61.16,0.368,-0.14,16.68,2.781,1,0.179,0.01,"4",0.0177240081875718,0.00913110763218562,0.0205318037181041,0.505683704261117,0.121370808051189,0.120064481063788,0.172321300512803,0.0323775605304095,0.000795226042831986
"CRAWFORD","A1 LM",3016,58.46,0.468,-0.25,15.21,3.327,1,0.17,0.00899999999999998,"4",0.00503775004950919,0.0167681225625733,0.056261302902548,0.332747077683837,0.177645002430666,0.211634207293875,0.0684422450061973,0.126897478159073,0.00456681391172105
"CRAWFORD","A1 LM",3016.5,53.48,0.564,0.36,11.47,3.796,1,0.16,0.01,"6",0.000754299126563196,0.00696139159044118,0.0244884090521569,0.187529673201242,0.0972900770170937,0.448197958631659,0.0128077981020825,0.213675409364284,0.00829498391447664
"CRAWFORD","A1 LM",3017,51.692,0.657,0.825,8.125,4.062,1,0.151,0.00900000000000001,"6",0.00020585250221086,0.00247968658495146,0.00940245367681296,0.136941947656587,0.0505601865048428,0.622283429616058,0.00389412786490605,0.168793450244136,0.00543886534949441
"CRAWFORD","A1 LM",3017.5,67.238,0.807,1.7,7.13,4.173,1,0.142,0.00900000000000001,"6",4.32547242449428e-05,0.00138876110425403,0.00910958514904611,0.203299912713159,0.0629511995303888,0.571220720663818,0.00231234428143953,0.139812963144072,0.00986125868957829
"CRAWFORD","A1 LM",3018,74.796,0.89,2.905,7.335,4.19,1,0.132,0.00999999999999998,"6",1.6399081748706e-05,0.000877719963200688,0.00497113695921271,0.258475937490472,0.0643785641104231,0.515170817764174,0.0020856944146215,0.143228243780499,0.0107954864356484
"CRAWFORD","A1 LM",3018.5,75.743,0.925,3.055,7.765,4.302,1,0.123,0.00900000000000001,"6",1.07271448580281e-05,0.000776724966317524,0.00418895869959338,0.278608989012019,0.0593087369967307,0.497282732886748,0.0018868679319635,0.146735217637942,0.0112010447238273
"CRAWFORD","A1 LM",3019,70.991,0.928,2.325,7.785,4.444,1,0.113,0.01,"6",1.06494340812315e-05,0.000893574646056224,0.00496377446949972,0.250309452002803,0.0523642176991844,0.529722336272216,0.00154258512622545,0.149273424232949,0.0109199861169853
"CRAWFORD","A1 LM",3019.5,57.348,0.929,1.355,7.395,4.492,1,0.104,0.00900000000000001,"6",1.53355030453296e-05,0.00105845856981893,0.0064123424711245,0.190126006541734,0.0474228418254043,0.585000960167602,0.00120752989234455,0.157255338514245,0.0115011865146814
"CRAWFORD","A1 LM",3020,46.213,0.929,0.67,7.43,4.385,1,0.094,0.01,"6",2.58557964879192e-05,0.00108628599873871,0.00741784762995996,0.155998778653286,0.0438456150891941,0.611811318643411,0.000961141866990195,0.166247528304632,0.0126056280173
"CRAWFORD","A1 LM",3020.5,42.116,0.926,0.19,7.17,4.201,1,0.085,0.00899999999999999,"6",4.86947801584941e-05,0.00109280489308323,0.00814784059799253,0.137593386458509,0.0455778461678772,0.631411655240877,0.000798476332861796,0.163790524719893,0.0115387708087467
"CRAWFORD","A1 LM",3021,44.925,0.918,-0.19,6.69,4.093,1,0.075,0.01,"6",6.6969568201458e-05,0.0012626222246347,0.00923779349126518,0.133268506477066,0.0455091675269187,0.644501068945435,0.000756431149680298,0.156039043409973,0.00935839720682652
"CRAWFORD","A1 LM",3021.5,55.903,0.912,0.07,5.72,4.034,1,0.066,0.00899999999999999,"6",5.55802907679029e-05,0.00145625747521926,0.010450942907294,0.144737953134923,0.0514641601958363,0.627576562772357,0.000907443079364584,0.154554788612907,0.00879631153133104
"CRAWFORD","A1 LM",3022,66.196,0.906,0.495,5.375,3.958,1,0.057,0.009,"6",4.68420975520147e-05,0.00178935532203872,0.0127314211430354,0.166754232636691,0.0588830419302725,0.596418746391049,0.00116020565530844,0.153139968891586,0.00907618593246721
"CRAWFORD","A1 LM",3022.5,73.526,0.894,1.44,5.26,3.82,1,0.047,0.01,"6",4.69964315080554e-05,0.00191397531323823,0.0127861972622566,0.178218548275172,0.0685937769744073,0.582123909268271,0.00160463662968555,0.145179199465205,0.0095327603802565
"CRAWFORD","B1 SH",3032,72.392,0.709,-0.74,18.41,2.629,0,0.125,-0.078,"2",0.000856647041356533,0.67704151334458,0.311882185156524,0.000236808176902385,0.00575687788770555,0.000879629062154399,0.00057496506722211,0.00146504125563658,0.00130633300791872
"CRAWFORD","B1 SH",3032.5,69.928,0.792,-0.69,19.32,2.616,0,0.063,0.062,"2",0.000336792994438977,0.608317278170446,0.375773411371621,0.00035059916471623,0.00778628185528939,0.00117157130221916,0.000430015151745671,0.00205015367465978,0.00378389631486395
"CRAWFORD","B1 LM",3033,64.72,0.849,-0.96,16.33,2.914,1,1,-0.937,"8",2.83894939163297e-07,0.000222230985251012,0.0837553170589796,0.0264817575357428,0.30545962091866,0.0698073940069431,0.00416995419066659,0.508669370703871,0.00143407070494697
"CRAWFORD","B1 LM",3033.5,52.445,0.892,0.91,11.35,3.292,1,0.977,0.023,"5",1.3296070702301e-07,9.703410912397e-05,0.0131301146663188,0.00972507558651812,0.788982240383476,0.0654927048016605,0.00349300779639413,0.118860146647154,0.00021954304864801
"CRAWFORD","B1 LM",3034,43.362,0.93,-0.02,6.92,3.571,1,0.955,0.022,"5",2.27995266023612e-07,4.04238762707443e-05,0.0029684976442974,0.00253679588055349,0.800269998020181,0.0925336583336916,0.000771809965064223,0.100592868652913,0.00028571963176259
"CRAWFORD","B1 LM",3034.5,42.064,0.974,0.015,5.495,3.435,1,0.909,0.0459999999999999,"5",9.60072067285952e-07,5.42589416107821e-05,0.00131217492437849,0.00386289155631177,0.843027992460777,0.102192429335914,0.000453556407279755,0.0488219285463496,0.000273807755312194
"CRAWFORD","B1 LM",3035,45.642,0.956,0.005,5.475,3.375,1,0.886,0.023,"5",1.98495916792704e-06,0.000107639381652724,0.0014637875845998,0.00666394236459605,0.826729835800217,0.114415740510973,0.000652989905332528,0.0497205769697256,0.000243502523735221
"CRAWFORD","B1 LM",3035.5,53.266,0.932,-0.105,5.545,3.299,1,0.864,0.022,"5",4.57811054788583e-06,0.000294825213655032,0.00235074801272233,0.0149019558612737,0.803177439679997,0.129545479553422,0.00113235395273911,0.0483756392100297,0.000216980405613478
"CRAWFORD","B1 LM",3036,59.043,0.894,0.17,6.99,3.114,1,0.841,0.023,"5",1.28975325405697e-05,0.00093798749069781,0.00548348453616043,0.0337805433051743,0.761963673710294,0.143768508162743,0.00298179434805148,0.0509158293308489,0.000155281583490108
"CRAWFORD","B1 LM",3036.5,62.331,0.834,-0.245,9.835,2.813,1,0.818,0.023,"5",7.22752590585684e-05,0.00445794972160928,0.0186278207286235,0.0792716099775977,0.662806770887998,0.159745166642136,0.0165332826714083,0.0583699264633033,0.000115197648266017
"CRAWFORD","B1 LM",3037,60.946,0.884,-1.69,16.08,2.745,1,0.795,0.0229999999999999,"5",1.12742598766771e-05,0.00280382510268097,0.0718402526913789,0.102884800425868,0.580904155479482,0.116259251946071,0.0264941876937902,0.0975503760118704,0.00125187638898153
"CRAWFORD","B1 LM",3037.5,53.914,0.918,-0.72,19.54,3.152,1,0.773,0.022,"5",7.69781622340857e-07,0.000648034452226099,0.0741235351204623,0.0276796879794456,0.401375782181114,0.124853369396499,0.0377742925369621,0.317774872997477,0.0157696555541919
"CRAWFORD","B1 LM",3038,45.287,0.922,-0.86,18.44,3.962,1,0.75,0.023,"8",3.27993988633724e-08,5.21148835275072e-05,0.014443745924753,0.00269907624912599,0.192033030557883,0.158115240937289,0.0163379004422655,0.465484632749936,0.150834225455821
"CRAWFORD","B1 LM",3038.5,30.049,0.925,0.445,13.565,4.571,1,0.727,0.023,"9",8.97355753318004e-09,8.23905210903107e-06,0.00246519702450773,0.000742087105577725,0.09108259619167,0.166696472171326,0.003202425303102,0.326709334243521,0.409093639934629
"CRAWFORD","B1 LM",3039,23.017,0.947,0.54,9.59,4.806,1,0.705,0.022,"8",1.15408982948421e-08,6.74769780703759e-06,0.00147773890379443,0.000599829809702308,0.0968356107456824,0.203091778555806,0.00224161346683766,0.3577612139296,0.337985455349872
"CRAWFORD","B1 LM",3039.5,21.228,0.973,-0.03,7.57,4.824,1,0.682,0.0229999999999999,"8",2.96166971731436e-08,6.59660271252144e-06,0.000956512491132493,0.000717067039546251,0.104121681926192,0.277641323100247,0.00196192573282901,0.344101187039793,0.27049367645085
"CRAWFORD","B1 LM",3040,20.109,0.985,0.225,6.725,4.81,1,0.659,0.023,"8",5.53131725237891e-08,8.39912381409458e-06,0.000773056681450514,0.00103239702431467,0.113742814283514,0.32494102383025,0.00235612890031632,0.331820943293329,0.22532518154984
"CRAWFORD","B1 LM",3040.5,19.256,0.995,0.415,6.505,4.859,1,0.636,0.023,"6",5.81454230494097e-08,9.49647269568235e-06,0.000629030820012668,0.00111867020184904,0.0955438115683,0.316107105513785,0.00239025177440501,0.299898134976541,0.284303440526989
"CRAWFORD","B1 LM",3041,18.38,0.999,0.44,6.29,4.892,1,0.614,0.022,"9",6.57882493004433e-08,1.02640910110996e-05,0.000506581880649909,0.001144754183229,0.0805057942733693,0.304156796724588,0.00238994117922988,0.276873639711439,0.334412162168235
"CRAWFORD","B1 LM",3041.5,17.275,0.987,0.185,6.075,4.91,1,0.591,0.023,"9",9.00429375068717e-08,1.08548480799756e-05,0.000412750183309556,0.00105537782497148,0.0684233410257716,0.302151339650346,0.00259347701230196,0.276076908741448,0.349275860670834
"CRAWFORD","B1 LM",3042,16.39,0.975,0.015,5.815,4.88,1,0.568,0.023,"6",1.73724655428054e-07,1.31878389007819e-05,0.000369941977677902,0.00125185738008865,0.0681727877229916,0.34392305211032,0.00337977839093795,0.291791770860028,0.291097449994401
"CRAWFORD","B1 LM",3042.5,16.197,0.963,-0.205,5.445,4.834,1,0.545,0.0229999999999999,"6",3.76352243926511e-07,1.71052853174538e-05,0.000362002132051874,0.00156201354024077,0.066980115672875,0.416802885684606,0.00417430807085343,0.306269691064883,0.203831502196929
